"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 02 06:54:27 UTC 2025","Tue Dec 02 06:54:38 UTC 2025","11006","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_035:Successful redirection on workshops @regression",""
"passed","Tue Dec 02 06:49:52 UTC 2025","Tue Dec 02 06:50:08 UTC 2025","16062","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop TC_008:Login with LinkdIn redirection link @regression",""
"passed","Tue Dec 02 06:57:16 UTC 2025","Tue Dec 02 06:57:28 UTC 2025","12437","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_098:Successful Articles submenu Props Redirection @regression",""
"passed","Tue Dec 02 06:49:05 UTC 2025","Tue Dec 02 06:49:11 UTC 2025","6236","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile TC_004:Successful login with session (company) @regression",""
"passed","Tue Dec 02 06:54:04 UTC 2025","Tue Dec 02 06:54:55 UTC 2025","50260","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_033:Successful redirection on Talent Platform submenu (with company login) @regression",""
"passed","Tue Dec 02 06:55:52 UTC 2025","Tue Dec 02 06:56:07 UTC 2025","14885","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_091:Successful Articles submenu 80 Level Anivarsary Redirection @regression",""
"passed","Tue Dec 02 06:49:48 UTC 2025","Tue Dec 02 06:50:05 UTC 2025","16696","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop TC_007:Login with Google redirection link @regression",""
"passed","Tue Dec 02 06:53:55 UTC 2025","Tue Dec 02 06:54:08 UTC 2025","13315","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_033:Successful redirection on Talent Platform submenu (with company login) @regression",""
"passed","Tue Dec 02 06:54:19 UTC 2025","Tue Dec 02 06:54:29 UTC 2025","10355","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_036:Successful redirection on events @regression",""
"passed","Tue Dec 02 06:52:45 UTC 2025","Tue Dec 02 06:52:59 UTC 2025","14177","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Mobile TC_017:Successfully clearred searched value @regression",""
"passed","Tue Dec 02 06:55:27 UTC 2025","Tue Dec 02 06:55:39 UTC 2025","11984","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_090:Successful Articles submenu Interviews Redirection @regression",""
"passed","Tue Dec 02 06:52:07 UTC 2025","Tue Dec 02 06:52:17 UTC 2025","9784","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Mobile TC_014:Successful search modal seen @regression",""
"passed","Tue Dec 02 06:49:12 UTC 2025","Tue Dec 02 06:49:27 UTC 2025","15058","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile TC_005:Login with Facebook redirection link @regression",""
"passed","Tue Dec 02 06:53:20 UTC 2025","Tue Dec 02 06:54:45 UTC 2025","85522","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_031:Successful redirection on Talent Platform submenu @regression",""
"passed","Tue Dec 02 06:53:41 UTC 2025","Tue Dec 02 06:53:53 UTC 2025","12065","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_032:Successful redirection on Job board submenu @regression",""
"passed","Tue Dec 02 06:52:17 UTC 2025","Tue Dec 02 06:53:06 UTC 2025","49294","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Mobile TC_015:Successful search results @regression",""
"passed","Tue Dec 02 06:48:35 UTC 2025","Tue Dec 02 06:49:05 UTC 2025","29805","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop TC_002:Successful login(Without session @regression)",""
"passed","Tue Dec 02 06:51:08 UTC 2025","Tue Dec 02 06:51:19 UTC 2025","10600","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Tablet TC_011:Successful Advertise redirection @regression",""
"passed","Tue Dec 02 06:49:26 UTC 2025","Tue Dec 02 06:49:48 UTC 2025","21785","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop TC_006:Login with Xsolla redirection link @regression",""
"passed","Tue Dec 02 06:49:11 UTC 2025","Tue Dec 02 06:49:28 UTC 2025","16338","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet TC_005:Login with Facebook redirection link @regression",""
"passed","Tue Dec 02 06:51:40 UTC 2025","Tue Dec 02 06:51:58 UTC 2025","17995","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Laptop TC_013:Successful Company Logo Redirection @regression",""
"passed","Tue Dec 02 06:49:48 UTC 2025","Tue Dec 02 06:50:03 UTC 2025","15019","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop TC_007:Login with Google redirection link @regression",""
"passed","Tue Dec 02 06:54:38 UTC 2025","Tue Dec 02 06:54:49 UTC 2025","11008","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_035:Successful redirection on workshops @regression",""
"passed","Tue Dec 02 06:48:57 UTC 2025","Tue Dec 02 06:49:08 UTC 2025","10162","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile TC_003:Successful login with session (talent) @regression",""
"passed","Tue Dec 02 06:54:30 UTC 2025","Tue Dec 02 06:54:43 UTC 2025","13271","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_035:Successful redirection on workshops @regression",""
"passed","Tue Dec 02 06:50:39 UTC 2025","Tue Dec 02 06:51:08 UTC 2025","29883","Browser:Google Chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Laptop TC_010:Successful Sign up @regression",""
"passed","Tue Dec 02 06:53:15 UTC 2025","Tue Dec 02 06:53:29 UTC 2025","13985","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_038:Successful Navigation to all articles submenu @regression",""
"passed","Tue Dec 02 06:56:38 UTC 2025","Tue Dec 02 06:56:51 UTC 2025","13338","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_094:Successful Articles submenu Environment Art Redirection @regression",""
"passed","Tue Dec 02 06:57:03 UTC 2025","Tue Dec 02 06:57:20 UTC 2025","17673","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_097:Successful Articles submenu VFX Redirection @regression",""
"passed","Tue Dec 02 06:55:04 UTC 2025","Tue Dec 02 06:55:15 UTC 2025","10864","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_029:Successful selected state on Partners submenu @regression",""
"passed","Tue Dec 02 06:51:58 UTC 2025","Tue Dec 02 06:52:10 UTC 2025","12129","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop TC_014:Successful search modal seen @regression",""
"passed","Tue Dec 02 06:51:20 UTC 2025","Tue Dec 02 06:51:41 UTC 2025","20514","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Tablet TC_012:Successful Colored Header Button redirection @regression",""
"passed","Tue Dec 02 06:53:43 UTC 2025","Tue Dec 02 06:53:55 UTC 2025","12058","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_032:Successful redirection on Job board submenu @regression",""
"passed","Tue Dec 02 06:53:03 UTC 2025","Tue Dec 02 06:53:17 UTC 2025","13886","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Mobile TC_018:Successful search modal close @regression",""
"passed","Tue Dec 02 06:49:48 UTC 2025","Tue Dec 02 06:50:44 UTC 2025","55130","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet TC_007:Login with Google redirection link @regression",""
"passed","Tue Dec 02 06:56:26 UTC 2025","Tue Dec 02 06:56:38 UTC 2025","12421","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_093:Successful Articles submenu Marketplace Redirection @regression",""
"passed","Tue Dec 02 06:49:08 UTC 2025","Tue Dec 02 06:49:52 UTC 2025","44347","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop TC_005:Login with Facebook redirection link @regression",""
"passed","Tue Dec 02 06:50:08 UTC 2025","Tue Dec 02 06:51:02 UTC 2025","53511","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_009:Login with Twitter redirection link",""
"passed","Tue Dec 02 06:50:44 UTC 2025","Tue Dec 02 06:51:09 UTC 2025","25777","Browser:Google Chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Mobile TC_010:Successful Sign up @regression",""
"passed","Tue Dec 02 06:55:07 UTC 2025","Tue Dec 02 06:55:18 UTC 2025","11434","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_029:Successful selected state on Partners submenu @regression",""
"passed","Tue Dec 02 06:50:05 UTC 2025","Tue Dec 02 06:50:21 UTC 2025","16359","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet TC_008:Login with LinkdIn redirection link @regression",""
"passed","Tue Dec 02 06:55:39 UTC 2025","Tue Dec 02 06:56:18 UTC 2025","38981","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_091:Successful Articles submenu 80 Level Anivarsary Redirection @regression",""
"passed","Tue Dec 02 06:52:41 UTC 2025","Tue Dec 02 06:52:59 UTC 2025","18503","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop TC_017:Successfully clearred searched value @regression",""
"passed","Tue Dec 02 06:51:38 UTC 2025","Tue Dec 02 06:51:55 UTC 2025","17148","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Desktop TC_013:Successful Company Logo Redirection @regression",""
"passed","Tue Dec 02 06:54:03 UTC 2025","Tue Dec 02 06:54:19 UTC 2025","16075","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_033:Successful redirection on Talent Platform submenu (with company login) @regression",""
"passed","Tue Dec 02 06:48:35 UTC 2025","Tue Dec 02 06:48:46 UTC 2025","10601","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop TC_003:Successful login with session (talent) @regression",""
"passed","Tue Dec 02 06:51:19 UTC 2025","Tue Dec 02 06:51:38 UTC 2025","18698","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Laptop TC_012:Successful Colored Header Button redirection @regression",""
"passed","Tue Dec 02 06:52:31 UTC 2025","Tue Dec 02 06:52:45 UTC 2025","13790","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Mobile TC_016:Invaild Search results @regression",""
"passed","Tue Dec 02 06:56:41 UTC 2025","Tue Dec 02 06:57:16 UTC 2025","34836","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_095:Successful Articles submenu Character Art Redirection @regression",""
"passed","Tue Dec 02 06:51:05 UTC 2025","Tue Dec 02 06:51:59 UTC 2025","54198","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Laptop TC_011:Successful Advertise redirection @regression",""
"passed","Tue Dec 02 06:49:52 UTC 2025","Tue Dec 02 06:50:07 UTC 2025","14546","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile TC_007:Login with Google redirection link @regression",""
"passed","Tue Dec 02 06:54:49 UTC 2025","Tue Dec 02 06:55:04 UTC 2025","15090","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_028:Successful selected state on Company submenu @regression",""
"passed","Tue Dec 02 06:53:28 UTC 2025","Tue Dec 02 06:53:43 UTC 2025","14521","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_031:Successful redirection on Talent Platform submenu @regression",""
"passed","Tue Dec 02 06:52:12 UTC 2025","Tue Dec 02 06:52:26 UTC 2025","13653","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Tablet TC_015:Successful search results @regression",""
"passed","Tue Dec 02 06:55:46 UTC 2025","Tue Dec 02 06:56:00 UTC 2025","13943","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_091:Successful Articles submenu 80 Level Anivarsary Redirection @regression",""
"passed","Tue Dec 02 06:57:18 UTC 2025","Tue Dec 02 06:57:49 UTC 2025","30652","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_098:Successful Articles submenu Props Redirection @regression",""
"passed","Tue Dec 02 06:54:29 UTC 2025","Tue Dec 02 06:55:52 UTC 2025","83050","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_035:Successful redirection on workshops @regression",""
"passed","Tue Dec 02 06:53:16 UTC 2025","Tue Dec 02 06:53:30 UTC 2025","13607","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_038:Successful Navigation to all articles submenu @regression",""
"passed","Tue Dec 02 06:51:55 UTC 2025","Tue Dec 02 06:52:07 UTC 2025","12230","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Mobile TC_013:Successful Company Logo Redirection @regression",""
"passed","Tue Dec 02 06:56:52 UTC 2025","Tue Dec 02 06:57:03 UTC 2025","11172","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_095:Successful Articles submenu Character Art Redirection @regression",""
"passed","Tue Dec 02 06:51:23 UTC 2025","Tue Dec 02 06:51:40 UTC 2025","16737","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Mobile TC_012:Successful Colored Header Button redirection @regression",""
"passed","Tue Dec 02 06:54:45 UTC 2025","Tue Dec 02 06:55:02 UTC 2025","16424","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_028:Successful selected state on Company submenu @regression",""
"passed","Tue Dec 02 06:51:59 UTC 2025","Tue Dec 02 06:52:12 UTC 2025","12893","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Tablet TC_014:Successful search modal seen @regression",""
"passed","Tue Dec 02 06:53:40 UTC 2025","Tue Dec 02 06:53:52 UTC 2025","11367","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_032:Successful redirection on Job board submenu @regression",""
"passed","Tue Dec 02 06:56:32 UTC 2025","Tue Dec 02 06:56:46 UTC 2025","13513","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_094:Successful Articles submenu Environment Art Redirection @regression",""
"passed","Tue Dec 02 06:51:41 UTC 2025","Tue Dec 02 06:52:31 UTC 2025","50644","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Tablet TC_013:Successful Company Logo Redirection @regression",""
"passed","Tue Dec 02 06:54:18 UTC 2025","Tue Dec 02 06:54:27 UTC 2025","9402","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_036:Successful redirection on events @regression",""
"passed","Tue Dec 02 06:56:51 UTC 2025","Tue Dec 02 06:57:38 UTC 2025","46720","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_095:Successful Articles submenu Character Art Redirection @regression",""
"passed","Tue Dec 02 06:52:10 UTC 2025","Tue Dec 02 06:52:24 UTC 2025","13733","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop TC_015:Successful search results @regression",""
"passed","Tue Dec 02 06:53:30 UTC 2025","Tue Dec 02 06:53:41 UTC 2025","11358","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_031:Successful redirection on Talent Platform submenu @regression",""
"passed","Tue Dec 02 06:49:27 UTC 2025","Tue Dec 02 06:49:52 UTC 2025","25718","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet TC_006:Login with Xsolla redirection link @regression",""
"passed","Tue Dec 02 06:49:12 UTC 2025","Tue Dec 02 06:49:26 UTC 2025","14631","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop TC_006:Login with Xsolla redirection link @regression",""
"passed","Tue Dec 02 06:57:01 UTC 2025","Tue Dec 02 06:57:18 UTC 2025","17121","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_097:Successful Articles submenu VFX Redirection @regression",""
"passed","Tue Dec 02 06:55:15 UTC 2025","Tue Dec 02 06:55:29 UTC 2025","13304","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_089:Successful Articles submenu News Redirection @regression",""
"passed","Tue Dec 02 06:54:43 UTC 2025","Tue Dec 02 06:54:58 UTC 2025","15024","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_028:Successful selected state on Company submenu @regression",""
"passed","Tue Dec 02 06:56:21 UTC 2025","Tue Dec 02 06:56:36 UTC 2025","15552","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_093:Successful Articles submenu Marketplace Redirection @regression",""
"passed","Tue Dec 02 06:49:08 UTC 2025","Tue Dec 02 06:49:48 UTC 2025","40455","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop TC_005:Login with Facebook redirection link @regression",""
"passed","Tue Dec 02 06:48:35 UTC 2025","Tue Dec 02 06:49:00 UTC 2025","24548","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop TC_002:Successful login(Without session @regression)",""
"passed","Tue Dec 02 06:49:04 UTC 2025","Tue Dec 02 06:49:12 UTC 2025","8012","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop TC_004:Successful login with session (company) @regression",""
"passed","Tue Dec 02 06:55:02 UTC 2025","Tue Dec 02 06:55:14 UTC 2025","12424","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_029:Successful selected state on Partners submenu @regression",""
"passed","Tue Dec 02 06:52:07 UTC 2025","Tue Dec 02 06:52:20 UTC 2025","12419","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Desktop TC_015:Successful search results @regression",""
"passed","Tue Dec 02 06:52:59 UTC 2025","Tue Dec 02 06:53:15 UTC 2025","15829","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Tablet TC_018:Successful search modal close @regression",""
"passed","Tue Dec 02 06:53:17 UTC 2025","Tue Dec 02 06:53:28 UTC 2025","11521","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_038:Successful Navigation to all articles submenu @regression",""
"passed","Tue Dec 02 06:48:35 UTC 2025","Tue Dec 02 06:49:04 UTC 2025","28588","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet TC_002:Successful login(Without session @regression)",""
"passed","Tue Dec 02 06:50:22 UTC 2025","Tue Dec 02 06:50:39 UTC 2025","16783","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_009:Login with Twitter redirection link",""
"passed","Tue Dec 02 06:48:56 UTC 2025","Tue Dec 02 06:49:04 UTC 2025","8279","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet TC_003:Successful login with session (talent) @regression",""
"passed","Tue Dec 02 06:52:45 UTC 2025","Tue Dec 02 06:53:03 UTC 2025","17684","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Tablet TC_017:Successfully clearred searched value @regression",""
"passed","Tue Dec 02 06:56:11 UTC 2025","Tue Dec 02 06:57:01 UTC 2025","50409","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_092:Successful Articles submenu Outsourcing cases Redirection @regression",""
"passed","Tue Dec 02 06:54:21 UTC 2025","Tue Dec 02 06:54:30 UTC 2025","9229","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Mobile TC_036:Successful redirection on events @regression",""
"passed","Tue Dec 02 06:55:23 UTC 2025","Tue Dec 02 06:55:35 UTC 2025","11935","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_090:Successful Articles submenu Interviews Redirection @regression",""
"passed","Tue Dec 02 06:50:07 UTC 2025","Tue Dec 02 06:50:22 UTC 2025","14940","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile TC_008:Login with LinkdIn redirection link @regression",""
"passed","Tue Dec 02 06:48:46 UTC 2025","Tue Dec 02 06:48:56 UTC 2025","10031","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop TC_003:Successful login with session (talent) @regression",""
"passed","Tue Dec 02 06:56:36 UTC 2025","Tue Dec 02 06:56:51 UTC 2025","15016","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_094:Successful Articles submenu Environment Art Redirection @regression",""
"passed","Tue Dec 02 06:52:24 UTC 2025","Tue Dec 02 06:52:38 UTC 2025","13786","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop TC_016:Invaild Search results @regression",""
"passed","Tue Dec 02 06:49:00 UTC 2025","Tue Dec 02 06:49:08 UTC 2025","8330","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop TC_004:Successful login with session (company) @regression",""
"passed","Tue Dec 02 06:52:55 UTC 2025","Tue Dec 02 06:54:21 UTC 2025","86002","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Desktop TC_018:Successful search modal close @regression",""
"passed","Tue Dec 02 06:53:29 UTC 2025","Tue Dec 02 06:53:40 UTC 2025","11163","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Tablet TC_031:Successful redirection on Talent Platform submenu @regression",""
"passed","Tue Dec 02 06:55:54 UTC 2025","Tue Dec 02 06:56:13 UTC 2025","18248","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_092:Successful Articles submenu Outsourcing cases Redirection @regression",""
"passed","Tue Dec 02 06:53:06 UTC 2025","Tue Dec 02 06:53:20 UTC 2025","13592","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_038:Successful Navigation to all articles submenu @regression",""
"passed","Tue Dec 02 06:50:18 UTC 2025","Tue Dec 02 06:50:36 UTC 2025","18315","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_009:Login with Twitter redirection link",""
"passed","Tue Dec 02 06:50:03 UTC 2025","Tue Dec 02 06:50:18 UTC 2025","14997","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop TC_008:Login with LinkdIn redirection link @regression",""
"passed","Tue Dec 02 06:55:14 UTC 2025","Tue Dec 02 06:55:27 UTC 2025","12952","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Laptop TC_089:Successful Articles submenu News Redirection @regression",""
"passed","Tue Dec 02 06:56:27 UTC 2025","Tue Dec 02 06:56:41 UTC 2025","13928","Browser:Google Chrome","functional/4_Menubar/menubar.spec.js","Menubar","","","Desktop TC_094:Successful Articles submenu Environment Art Redirection @regression",""
