"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11453","Desktop TC_031:Successful redirection on Talent Platform submenu @regression","Browser:Google Chrome","Wed Dec 03 09:07:34 UTC 2025","passed","Wed Dec 03 09:07:46 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","14948","Laptop TC_093:Successful Articles submenu Marketplace Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:10:34 UTC 2025","passed","Wed Dec 03 09:10:49 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","25906","Tablet TC_075:Articles partners Become a partner redirection @regression","Browser:Google Chrome","Wed Dec 03 09:13:37 UTC 2025","passed","Wed Dec 03 09:14:03 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","10194","Desktop TC_123:Check pagination of offline events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 09:07:24 UTC 2025","passed","Wed Dec 03 09:07:35 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13310","Desktop TC_092:Successful Articles submenu Outsourcing cases Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:10:16 UTC 2025","passed","Wed Dec 03 09:10:29 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","54050","Desktop TC_150: Footer form About & Contact us link @regression","Browser:Google Chrome","Wed Dec 03 09:09:31 UTC 2025","passed","Wed Dec 03 09:10:25 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","7698","Mobile TC_068:Article newletter invalid email subscription Check @regression","Browser:Google Chrome","Wed Dec 03 09:12:22 UTC 2025","passed","Wed Dec 03 09:12:30 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","35313","Mobile TC_031:Successful redirection on Talent Platform submenu @regression","Browser:Google Chrome","Wed Dec 03 09:07:45 UTC 2025","passed","Wed Dec 03 09:08:20 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","51997","Tablet TC_035:Successful redirection on workshops @regression","Browser:Google Chrome","Wed Dec 03 09:08:46 UTC 2025","passed","Wed Dec 03 09:09:38 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8486","Desktop TC_081:Articles Footer form Disclaimer link @regression","Browser:Google Chrome","Wed Dec 03 09:04:09 UTC 2025","passed","Wed Dec 03 09:04:18 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","8346","Tablet TC_154: Footer form Terms of use link @regression","Browser:Google Chrome","Wed Dec 03 09:10:31 UTC 2025","passed","Wed Dec 03 09:10:39 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","5388","Desktop TC_078:Articles Footer form successful subscription @regression","Browser:Google Chrome","Wed Dec 03 09:03:31 UTC 2025","passed","Wed Dec 03 09:03:37 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","9489","Mobile TC_137:Successful redirection Google Calender of event cards of all events @regression","Browser:Google Chrome","Wed Dec 03 09:06:31 UTC 2025","passed","Wed Dec 03 09:06:41 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","9664","Mobile TC_127:Valid Search functionality in Offline events @regression","Browser:Google Chrome","Wed Dec 03 09:02:40 UTC 2025","passed","Wed Dec 03 09:02:50 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","29815","Tablet TC_002:Successful login(Without session @regression)","Browser:Google Chrome","Wed Dec 03 09:02:29 UTC 2025","passed","Wed Dec 03 09:02:59 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","7161","Mobile TC_069:Article newletter valid Subscription @regression","Browser:Google Chrome","Wed Dec 03 09:12:29 UTC 2025","passed","Wed Dec 03 09:12:36 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","8841","Laptop TC_074:Articles partners Explore buttons redirection @regression","Browser:Google Chrome","Wed Dec 03 09:13:10 UTC 2025","passed","Wed Dec 03 09:13:18 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","9854","Mobile TC_121:Check pagination of online events if present with Z-A filter @regression","Browser:Google Chrome","Wed Dec 03 09:07:12 UTC 2025","passed","Wed Dec 03 09:07:21 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10420","Mobile TC_028:Successful selected state on Company submenu @regression","Browser:Google Chrome","Wed Dec 03 09:09:02 UTC 2025","passed","Wed Dec 03 09:09:12 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","9569","Desktop TC_121:Check pagination of online events if present with Z-A filter @regression","Browser:Google Chrome","Wed Dec 03 09:07:06 UTC 2025","passed","Wed Dec 03 09:07:16 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","6739","Mobile TC_150: Footer form About & Contact us link @regression","Browser:Google Chrome","Wed Dec 03 09:09:43 UTC 2025","passed","Wed Dec 03 09:09:50 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","7268","Mobile TC_135:Successful redirection of all official website of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 09:05:13 UTC 2025","passed","Wed Dec 03 09:05:20 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","54751","Laptop TC_105:Successful Articles submenu events Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:04:04 UTC 2025","passed","Wed Dec 03 09:04:59 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","44033","Laptop TC_141:Successful redirection ICalender of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 09:07:48 UTC 2025","passed","Wed Dec 03 09:08:32 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8800","Tablet TC_112:Successful redirection on all sponsored tag present @regression","Browser:Google Chrome","Wed Dec 03 09:05:59 UTC 2025","passed","Wed Dec 03 09:06:08 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","21234","Laptop TC_099:Successful Articles submenu Animations Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:02:10 UTC 2025","passed","Wed Dec 03 09:02:31 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8998","Tablet TC_063:Successful Pagination Right Arrow visibility and functionality Check @regression","Browser:Google Chrome","Wed Dec 03 09:11:34 UTC 2025","passed","Wed Dec 03 09:11:43 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","7685","Desktop TC_049:Successful new button result @regression","Browser:Google Chrome","Wed Dec 03 09:05:39 UTC 2025","passed","Wed Dec 03 09:05:47 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","16470","Tablet TC_092:Successful Articles submenu Outsourcing cases Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:10:20 UTC 2025","passed","Wed Dec 03 09:10:36 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","16552","Tablet TC_018:Successful search modal close @regression","Browser:Google Chrome","Wed Dec 03 09:07:12 UTC 2025","passed","Wed Dec 03 09:07:29 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","61621","Laptop TC_136:Successful redirection of all official website of event cards of offline events @regression","Browser:Google Chrome","Wed Dec 03 09:05:19 UTC 2025","passed","Wed Dec 03 09:06:21 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","7283","Laptop TC_151: Footer form Republishing policy link @regression","Browser:Google Chrome","Wed Dec 03 09:09:45 UTC 2025","passed","Wed Dec 03 09:09:53 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","46938","Desktop TC_015:Successful search results @regression","Browser:Google Chrome","Wed Dec 03 09:06:14 UTC 2025","passed","Wed Dec 03 09:07:01 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","14961","Laptop TC_095:Successful Articles submenu Character Art Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:11:02 UTC 2025","passed","Wed Dec 03 09:11:17 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","6588","Laptop TC_149: Footer form successful subscription @regression","Browser:Google Chrome","Wed Dec 03 09:09:24 UTC 2025","passed","Wed Dec 03 09:09:31 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","15119","Laptop TC_106:Successful Articles submenu Digest Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:04:15 UTC 2025","passed","Wed Dec 03 09:04:30 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","51384","Mobile TC_087:Articles Footer form Instagram redirection @regression","Browser:Google Chrome","Wed Dec 03 09:05:21 UTC 2025","passed","Wed Dec 03 09:06:13 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","12598","Mobile TC_101:Successful Articles submenu Materials Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:02:57 UTC 2025","passed","Wed Dec 03 09:03:10 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","13134","Desktop TC_105:Successful Articles submenu events Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:04:02 UTC 2025","passed","Wed Dec 03 09:04:15 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","7715","Tablet TC_152: Footer form Disclaimer link @regression","Browser:Google Chrome","Wed Dec 03 09:10:01 UTC 2025","passed","Wed Dec 03 09:10:08 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","9060","Desktop TC_111:Successful Big Image Banner visbility and redirection @regression","Browser:Google Chrome","Wed Dec 03 09:05:45 UTC 2025","passed","Wed Dec 03 09:05:54 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","9980","Mobile TC_125:Valid Search functionality in All events @regression","Browser:Google Chrome","Wed Dec 03 09:07:47 UTC 2025","passed","Wed Dec 03 09:07:57 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","15646","Desktop TC_008:Login with LinkdIn redirection link @regression","Browser:Google Chrome","Wed Dec 03 09:03:54 UTC 2025","passed","Wed Dec 03 09:04:10 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","60904","Tablet TC_010:Successful Sign up @regression","Browser:Google Chrome","Wed Dec 03 09:04:46 UTC 2025","passed","Wed Dec 03 09:05:47 UTC 2025","Signup to 80LV","functional/2_Signup/signup.spec.js","",""
"","5682","Mobile TC_053:Article add bookmark without login @regression","Browser:Google Chrome","Wed Dec 03 09:10:15 UTC 2025","passed","Wed Dec 03 09:10:21 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","10276","Desktop TC_085:Articles Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 09:04:44 UTC 2025","passed","Wed Dec 03 09:04:54 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","17215","Desktop TC_086:Articles Footer form YouTube redirection @regression","Browser:Google Chrome","Wed Dec 03 09:04:56 UTC 2025","passed","Wed Dec 03 09:05:13 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","7681","Desktop TC_141:Successful redirection ICalender of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 09:07:40 UTC 2025","passed","Wed Dec 03 09:07:48 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","11662","Desktop TC_129:Invalid Search functionality in Online events @regression","Browser:Google Chrome","Wed Dec 03 09:02:50 UTC 2025","passed","Wed Dec 03 09:03:01 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10844","Tablet TC_125:Valid Search functionality in All events @regression","Browser:Google Chrome","Wed Dec 03 09:07:46 UTC 2025","passed","Wed Dec 03 09:07:57 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","20758","Laptop TC_006:Login with Xsolla redirection link @regression","Browser:Google Chrome","Wed Dec 03 09:03:21 UTC 2025","passed","Wed Dec 03 09:03:42 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","45425","Tablet TC_133:Check expantion and collapse of events card of events in offline events tab @regression","Browser:Google Chrome","Wed Dec 03 09:04:18 UTC 2025","passed","Wed Dec 03 09:05:03 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13533","Tablet TC_031:Successful redirection on Talent Platform submenu @regression","Browser:Google Chrome","Wed Dec 03 09:07:44 UTC 2025","passed","Wed Dec 03 09:07:58 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","47432","Mobile TC_145:Featured Events Pagination functionality @regression","Browser:Google Chrome","Wed Dec 03 09:08:53 UTC 2025","passed","Wed Dec 03 09:09:41 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8453","Mobile TC_088:Articles Footer form Podcasts Round Table redirection @regression","Browser:Google Chrome","Wed Dec 03 09:05:29 UTC 2025","passed","Wed Dec 03 09:05:37 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","8218","Laptop TC_150: Footer form About & Contact us link @regression","Browser:Google Chrome","Wed Dec 03 09:09:35 UTC 2025","passed","Wed Dec 03 09:09:43 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8038","Laptop TC_153: Footer form Privacy Policy link @regression","Browser:Google Chrome","Wed Dec 03 09:10:12 UTC 2025","passed","Wed Dec 03 09:10:20 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13051","Laptop TC_007:Login with Google redirection link @regression","Browser:Google Chrome","Wed Dec 03 09:03:41 UTC 2025","passed","Wed Dec 03 09:03:54 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","10697","Laptop TC_119:Check pagination of online events if present with newest filter @regression","Browser:Google Chrome","Wed Dec 03 09:06:50 UTC 2025","passed","Wed Dec 03 09:07:01 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","36160","Laptop TC_017:Successfully clearred searched value @regression","Browser:Google Chrome","Wed Dec 03 09:06:51 UTC 2025","passed","Wed Dec 03 09:07:27 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","10974","Tablet TC_028:Successful selected state on Company submenu @regression","Browser:Google Chrome","Wed Dec 03 09:08:59 UTC 2025","passed","Wed Dec 03 09:09:10 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","14156","Tablet TC_085:Articles Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 09:04:50 UTC 2025","passed","Wed Dec 03 09:05:04 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","36946","Desktop TC_005:Login with Facebook redirection link @regression","Browser:Google Chrome","Wed Dec 03 09:03:01 UTC 2025","passed","Wed Dec 03 09:03:38 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","13712","Mobile TC_085:Articles Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 09:04:54 UTC 2025","passed","Wed Dec 03 09:05:08 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","8007","Tablet TC_115:Check pagination of offline events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 09:06:22 UTC 2025","passed","Wed Dec 03 09:06:31 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13065","Desktop TC_106:Successful Articles submenu Digest Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:04:15 UTC 2025","passed","Wed Dec 03 09:04:28 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","10740","Mobile TC_119:Check pagination of online events if present with newest filter @regression","Browser:Google Chrome","Wed Dec 03 09:06:55 UTC 2025","passed","Wed Dec 03 09:07:06 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","116266","Desktop TC_073:Articles partners Image click redirection @regression","Browser:Google Chrome","Wed Dec 03 09:12:32 UTC 2025","passed","Wed Dec 03 09:14:29 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","59351","Laptop TC_140:Successful redirection ICalender of event cards of all events @regression","Browser:Google Chrome","Wed Dec 03 09:07:20 UTC 2025","passed","Wed Dec 03 09:08:19 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10916","Tablet TC_119:Check pagination of online events if present with newest filter @regression","Browser:Google Chrome","Wed Dec 03 09:06:51 UTC 2025","passed","Wed Dec 03 09:07:02 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","43885","Laptop TC_146:Featured Events all events  redirections @regression","Browser:Google Chrome","Wed Dec 03 09:09:02 UTC 2025","passed","Wed Dec 03 09:09:45 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","12447","Desktop TC_102:Successful Articles submenu Tech Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:03:02 UTC 2025","passed","Wed Dec 03 09:03:14 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","7904","Laptop TC_154: Footer form Terms of use link @regression","Browser:Google Chrome","Wed Dec 03 09:10:25 UTC 2025","passed","Wed Dec 03 09:10:33 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","14246","Desktop TC_091:Successful Articles submenu 80 Level Anivarsary Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:10:01 UTC 2025","passed","Wed Dec 03 09:10:15 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","7323","Mobile TC_114:Check pagination of online events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 09:06:17 UTC 2025","passed","Wed Dec 03 09:06:24 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","11909","Desktop TC_101:Successful Articles submenu Materials Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:02:45 UTC 2025","passed","Wed Dec 03 09:02:57 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8564","Tablet TC_077:Articles Footer form email field validation @regression","Browser:Google Chrome","Wed Dec 03 09:03:29 UTC 2025","passed","Wed Dec 03 09:03:37 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","11630","Laptop TC_130:Invalid Search functionality in Offline events @regression","Browser:Google Chrome","Wed Dec 03 09:03:09 UTC 2025","passed","Wed Dec 03 09:03:20 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","6487","Laptop TC_143:Successful redirection of Google button @regression","Browser:Google Chrome","Wed Dec 03 09:08:28 UTC 2025","passed","Wed Dec 03 09:08:35 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","15048","Mobile TC_089:Successful Articles submenu News Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:09:38 UTC 2025","passed","Wed Dec 03 09:09:53 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","11900","Tablet TC_156: Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 09:10:50 UTC 2025","passed","Wed Dec 03 09:11:02 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","11472","Desktop TC_122:Check pagination of offline events if present with newest filter @regression","Browser:Google Chrome","Wed Dec 03 09:07:13 UTC 2025","passed","Wed Dec 03 09:07:24 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","9439","Laptop TC_011:Successful Advertise redirection @regression","Browser:Google Chrome","Wed Dec 03 09:05:06 UTC 2025","passed","Wed Dec 03 09:05:15 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","11183","Laptop TC_087:Articles Footer form Instagram redirection @regression","Browser:Google Chrome","Wed Dec 03 09:05:14 UTC 2025","passed","Wed Dec 03 09:05:25 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","26646","Laptop TC_079:Articles Footer form About & Contact us link @regression","Browser:Google Chrome","Wed Dec 03 09:03:43 UTC 2025","passed","Wed Dec 03 09:04:10 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","9489","Desktop TC_117:Check pagination of all events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 09:06:33 UTC 2025","passed","Wed Dec 03 09:06:42 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","21106","Tablet TC_129:Invalid Search functionality in Online events @regression","Browser:Google Chrome","Wed Dec 03 09:02:58 UTC 2025","passed","Wed Dec 03 09:03:19 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","14593","Mobile TC_107:Successful Articles submenu Feature Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:04:38 UTC 2025","passed","Wed Dec 03 09:04:52 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","7116","Mobile TC_077:Articles Footer form email field validation @regression","Browser:Google Chrome","Wed Dec 03 09:03:31 UTC 2025","passed","Wed Dec 03 09:03:38 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","6536","Mobile TC_159: Footer form Podcasts Round Table redirection @regression","Browser:Google Chrome","Wed Dec 03 09:11:20 UTC 2025","passed","Wed Dec 03 09:11:27 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","15467","Desktop TC_082:Articles Footer form Privacy Policy link @regression","Browser:Google Chrome","Wed Dec 03 09:04:18 UTC 2025","passed","Wed Dec 03 09:04:33 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","10399","Laptop TC_085:Articles Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 09:04:45 UTC 2025","passed","Wed Dec 03 09:04:56 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","12114","Tablet TC_101:Successful Articles submenu Materials Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:02:55 UTC 2025","passed","Wed Dec 03 09:03:07 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","10897","Tablet TC_130:Invalid Search functionality in Offline events @regression","Browser:Google Chrome","Wed Dec 03 09:03:12 UTC 2025","passed","Wed Dec 03 09:03:23 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","12293","Mobile TC_094:Successful Articles submenu Environment Art Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:10:59 UTC 2025","passed","Wed Dec 03 09:11:11 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8195","Mobile TC_083:Articles Footer form Terms of use link @regression","Browser:Google Chrome","Wed Dec 03 09:04:36 UTC 2025","passed","Wed Dec 03 09:04:44 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","9428","Mobile TC_117:Check pagination of all events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 09:06:37 UTC 2025","passed","Wed Dec 03 09:06:47 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10410","Laptop TC_122:Check pagination of offline events if present with newest filter @regression","Browser:Google Chrome","Wed Dec 03 09:07:16 UTC 2025","passed","Wed Dec 03 09:07:26 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","16812","Laptop TC_056:Articles Filter Applied multiple filter @regression","Browser:Google Chrome","Wed Dec 03 09:02:51 UTC 2025","passed","Wed Dec 03 09:03:08 UTC 2025","All Articles filters","functional/5_AllArticles/filterAllArticles.spec.js","",""
"","19477","Tablet TC_109:Successful Articles submenu Scuplting Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:05:09 UTC 2025","passed","Wed Dec 03 09:05:29 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","17206","Mobile TC_057:Article pagination with two filters popular tab and pagination check @regression","Browser:Google Chrome","Wed Dec 03 09:10:56 UTC 2025","passed","Wed Dec 03 09:11:13 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","88651","Mobile TC_134:Successful redirection of all official website of event cards of all events @regression","Browser:Google Chrome","Wed Dec 03 09:04:43 UTC 2025","passed","Wed Dec 03 09:06:12 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10219","Mobile TC_118:Check pagination of all events if present with Z-A filter @regression","Browser:Google Chrome","Wed Dec 03 09:06:45 UTC 2025","passed","Wed Dec 03 09:06:56 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","16308","Laptop TC_111:Successful Big Image Banner visbility and redirection @regression","Browser:Google Chrome","Wed Dec 03 09:05:47 UTC 2025","passed","Wed Dec 03 09:06:04 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
