"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7476","Mobile TC_049:Successful new button result @regression","Browser:Google Chrome","Wed Dec 03 10:25:07 UTC 2025","passed","Wed Dec 03 10:25:15 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","10126","Desktop TC_085:Articles Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 10:24:15 UTC 2025","passed","Wed Dec 03 10:24:25 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","11503","Mobile TC_090:Successful Articles submenu Interviews Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:28:44 UTC 2025","passed","Wed Dec 03 10:28:56 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","15107","Desktop TC_038:Successful Navigation to all articles submenu @regression","Browser:Google Chrome","Wed Dec 03 10:26:08 UTC 2025","passed","Wed Dec 03 10:26:23 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","9941","Desktop TC_124:Check pagination of offline events if present with Z-A filter @regression","Browser:Google Chrome","Wed Dec 03 10:28:42 UTC 2025","passed","Wed Dec 03 10:28:52 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","4885","Laptop TC_112:Successful redirection on all sponsored tag present @regression","Browser:Google Chrome","Wed Dec 03 10:26:20 UTC 2025","passed","Wed Dec 03 10:26:25 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","15876","Desktop TC_102:Successful Articles submenu Tech Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:22:31 UTC 2025","passed","Wed Dec 03 10:22:47 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","46949","Laptop TC_077:Articles Footer form email field validation @regression","Browser:Google Chrome","Wed Dec 03 10:23:00 UTC 2025","passed","Wed Dec 03 10:23:47 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","10303","Laptop TC_119:Check pagination of online events if present with newest filter @regression","Browser:Google Chrome","Wed Dec 03 10:27:45 UTC 2025","passed","Wed Dec 03 10:27:56 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","32158","Laptop TC_066:Article pagination without filter popular button result @regression","Browser:Google Chrome","Wed Dec 03 10:30:39 UTC 2025","passed","Wed Dec 03 10:31:12 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","47109","Mobile TC_095:Successful Articles submenu Character Art Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:30:09 UTC 2025","passed","Wed Dec 03 10:30:56 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","7937","Desktop TC_003:Successful login with session (talent) @regression","Browser:Google Chrome","Wed Dec 03 10:21:50 UTC 2025","passed","Wed Dec 03 10:21:58 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","16905","Tablet TC_005:Login with Facebook redirection link @regression","Browser:Google Chrome","Wed Dec 03 10:22:21 UTC 2025","passed","Wed Dec 03 10:22:38 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","8147","Tablet TC_082:Articles Footer form Privacy Policy link @regression","Browser:Google Chrome","Wed Dec 03 10:23:53 UTC 2025","passed","Wed Dec 03 10:24:01 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","16911","Desktop TC_057:Article pagination with two filters popular tab and pagination check @regression","Browser:Google Chrome","Wed Dec 03 10:28:37 UTC 2025","passed","Wed Dec 03 10:28:54 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","8789","Desktop TC_150: Footer form About & Contact us link @regression","Browser:Google Chrome","Wed Dec 03 10:27:34 UTC 2025","passed","Wed Dec 03 10:27:43 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","19412","Desktop TC_058:Articles Filter Applied All Articles filter button @regression","Browser:Google Chrome","Wed Dec 03 10:22:36 UTC 2025","passed","Wed Dec 03 10:22:55 UTC 2025","All Articles filters","functional/5_AllArticles/filterAllArticles.spec.js","",""
"","12318","Laptop TC_014:Successful search modal seen @regression","Browser:Google Chrome","Wed Dec 03 10:25:01 UTC 2025","passed","Wed Dec 03 10:25:13 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","7699","Desktop TC_082:Articles Footer form Privacy Policy link @regression","Browser:Google Chrome","Wed Dec 03 10:23:49 UTC 2025","passed","Wed Dec 03 10:23:56 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","8113","Desktop TC_117:Check pagination of all events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 10:27:19 UTC 2025","passed","Wed Dec 03 10:27:28 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13285","Laptop TC_055:Articles Filter Applied single filter @regression","Browser:Google Chrome","Wed Dec 03 10:22:14 UTC 2025","passed","Wed Dec 03 10:22:27 UTC 2025","All Articles filters","functional/5_AllArticles/filterAllArticles.spec.js","",""
"","10970","Mobile TC_158: Footer form Instagram redirection @regression","Browser:Google Chrome","Wed Dec 03 10:28:49 UTC 2025","passed","Wed Dec 03 10:29:00 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","17064","Tablet TC_156: Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 10:28:20 UTC 2025","passed","Wed Dec 03 10:28:37 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","22192","Mobile @regression TC_009:Login with Twitter redirection link","Browser:Google Chrome","Wed Dec 03 10:23:39 UTC 2025","passed","Wed Dec 03 10:24:01 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","17012","Tablet TC_035:Successful redirection on workshops @regression","Browser:Google Chrome","Wed Dec 03 10:27:36 UTC 2025","passed","Wed Dec 03 10:27:53 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","9630","Laptop TC_122:Check pagination of offline events if present with newest filter @regression","Browser:Google Chrome","Wed Dec 03 10:28:16 UTC 2025","passed","Wed Dec 03 10:28:25 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","15590","Laptop TC_093:Successful Articles submenu Marketplace Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:29:37 UTC 2025","passed","Wed Dec 03 10:29:52 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","14387","Tablet TC_095:Successful Articles submenu Character Art Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:30:07 UTC 2025","passed","Wed Dec 03 10:30:21 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","12418","Tablet TC_100:Successful Articles submenu Gamedev Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:22:04 UTC 2025","passed","Wed Dec 03 10:22:17 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","6251","Desktop TC_114:Check pagination of online events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 10:26:50 UTC 2025","passed","Wed Dec 03 10:26:57 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","14237","Desktop TC_130:Invalid Search functionality in Offline events @regression","Browser:Google Chrome","Wed Dec 03 10:22:26 UTC 2025","passed","Wed Dec 03 10:22:40 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10216","Desktop TC_060:Successful Articles card redirection @regression","Browser:Google Chrome","Wed Dec 03 10:29:19 UTC 2025","passed","Wed Dec 03 10:29:29 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","4428","Desktop TC_112:Successful redirection on all sponsored tag present @regression","Browser:Google Chrome","Wed Dec 03 10:26:17 UTC 2025","passed","Wed Dec 03 10:26:22 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","45574","Laptop TC_116:Check pagination of all events if present with newest filter @regression","Browser:Google Chrome","Wed Dec 03 10:27:09 UTC 2025","passed","Wed Dec 03 10:27:55 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10174","Laptop TC_127:Valid Search functionality in Offline events @regression","Browser:Google Chrome","Wed Dec 03 10:21:54 UTC 2025","passed","Wed Dec 03 10:22:05 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","122435","Laptop TC_059:Articles Popular button result with Empty result @regression","Browser:Google Chrome","Wed Dec 03 10:27:42 UTC 2025","passed","Wed Dec 03 10:29:45 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","28548","Tablet TC_010:Successful Sign up @regression","Browser:Google Chrome","Wed Dec 03 10:23:57 UTC 2025","passed","Wed Dec 03 10:24:25 UTC 2025","Signup to 80LV","functional/2_Signup/signup.spec.js","",""
"","38403","Laptop TC_073:Articles partners Image click redirection @regression","Browser:Google Chrome","Wed Dec 03 10:31:19 UTC 2025","passed","Wed Dec 03 10:31:58 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","16698","Tablet TC_018:Successful search modal close @regression","Browser:Google Chrome","Wed Dec 03 10:26:04 UTC 2025","passed","Wed Dec 03 10:26:20 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","20278","Laptop TC_107:Successful Articles submenu Feature Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:23:55 UTC 2025","passed","Wed Dec 03 10:24:15 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","10089","Mobile TC_085:Articles Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 10:24:21 UTC 2025","passed","Wed Dec 03 10:24:31 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","9224","Tablet TC_125:Valid Search functionality in All events @regression","Browser:Google Chrome","Wed Dec 03 10:29:09 UTC 2025","passed","Wed Dec 03 10:29:19 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","12534","Desktop TC_018:Successful search modal close @regression","Browser:Google Chrome","Wed Dec 03 10:25:51 UTC 2025","passed","Wed Dec 03 10:26:04 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","4434","Laptop TC_115:Check pagination of offline events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 10:27:00 UTC 2025","passed","Wed Dec 03 10:27:04 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","9698","Mobile TC_123:Check pagination of offline events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 10:28:41 UTC 2025","passed","Wed Dec 03 10:28:50 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","14958","Tablet TC_112:Successful redirection on all sponsored tag present @regression","Browser:Google Chrome","Wed Dec 03 10:26:22 UTC 2025","passed","Wed Dec 03 10:26:37 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","92407","Mobile TC_005:Login with Facebook redirection link @regression","Browser:Google Chrome","Wed Dec 03 10:22:22 UTC 2025","passed","Wed Dec 03 10:23:54 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","50543","Laptop TC_028:Successful selected state on Company submenu @regression","Browser:Google Chrome","Wed Dec 03 10:27:52 UTC 2025","passed","Wed Dec 03 10:28:42 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","11907","Mobile TC_061:Articles middle banner visibility and redirection @regression","Browser:Google Chrome","Wed Dec 03 10:22:02 UTC 2025","passed","Wed Dec 03 10:22:14 UTC 2025","All Articles banner","functional/5_AllArticles/bannerAllArticles.spec.js","",""
"","10411","Laptop TC_148: Footer form email field validation @regression","Browser:Google Chrome","Wed Dec 03 10:27:24 UTC 2025","passed","Wed Dec 03 10:27:34 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","14937","Laptop TC_032:Successful redirection on Job board submenu @regression","Browser:Google Chrome","Wed Dec 03 10:26:50 UTC 2025","passed","Wed Dec 03 10:27:05 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","9578","Desktop TC_159: Footer form Podcasts Round Table redirection @regression","Browser:Google Chrome","Wed Dec 03 10:28:51 UTC 2025","passed","Wed Dec 03 10:29:01 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","85700","Mobile TC_057:Article pagination with two filters popular tab and pagination check @regression","Browser:Google Chrome","Wed Dec 03 10:29:11 UTC 2025","passed","Wed Dec 03 10:30:37 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","9585","Tablet TC_138:Successful redirection Google Calender of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 10:25:48 UTC 2025","passed","Wed Dec 03 10:25:58 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","86788","Mobile TC_013:Successful Company Logo Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:24:49 UTC 2025","passed","Wed Dec 03 10:26:16 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","4903","Tablet TC_144:Successful redirection of iCalender button @regression","Browser:Google Chrome","Wed Dec 03 10:27:00 UTC 2025","passed","Wed Dec 03 10:27:05 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8121","Mobile TC_151: Footer form Republishing policy link @regression","Browser:Google Chrome","Wed Dec 03 10:27:48 UTC 2025","passed","Wed Dec 03 10:27:57 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","17604","Mobile TC_098:Successful Articles submenu Props Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:21:43 UTC 2025","passed","Wed Dec 03 10:22:00 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","103516","Laptop TC_052:Articles Popular button result with Empty result @regression","Browser:Google Chrome","Wed Dec 03 10:25:59 UTC 2025","passed","Wed Dec 03 10:27:42 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","11929","Tablet TC_104:Successful Articles submenu SPosored by unreal engine Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:23:12 UTC 2025","passed","Wed Dec 03 10:23:24 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8654","Laptop TC_081:Articles Footer form Disclaimer link @regression","Browser:Google Chrome","Wed Dec 03 10:23:41 UTC 2025","passed","Wed Dec 03 10:23:50 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","6931","Mobile TC_152: Footer form Disclaimer link @regression","Browser:Google Chrome","Wed Dec 03 10:27:52 UTC 2025","passed","Wed Dec 03 10:27:59 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","18691","Desktop TC_035:Successful redirection on workshops @regression","Browser:Google Chrome","Wed Dec 03 10:27:28 UTC 2025","passed","Wed Dec 03 10:27:47 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8024","Tablet TC_113:Check pagination of all events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 10:26:45 UTC 2025","passed","Wed Dec 03 10:26:53 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","7394","Mobile TC_081:Articles Footer form Disclaimer link @regression","Browser:Google Chrome","Wed Dec 03 10:23:47 UTC 2025","passed","Wed Dec 03 10:23:54 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","8742","Tablet TC_003:Successful login with session (talent) @regression","Browser:Google Chrome","Wed Dec 03 10:22:05 UTC 2025","passed","Wed Dec 03 10:22:14 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","13011","Laptop TC_012:Successful Colored Header Button redirection @regression","Browser:Google Chrome","Wed Dec 03 10:24:25 UTC 2025","passed","Wed Dec 03 10:24:38 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","9088","Laptop TC_048:Successful popular button result @regression","Browser:Google Chrome","Wed Dec 03 10:24:55 UTC 2025","passed","Wed Dec 03 10:25:04 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","16087","Tablet TC_038:Successful Navigation to all articles submenu @regression","Browser:Google Chrome","Wed Dec 03 10:26:20 UTC 2025","passed","Wed Dec 03 10:26:36 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","52539","Tablet TC_093:Successful Articles submenu Marketplace Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:29:41 UTC 2025","passed","Wed Dec 03 10:30:33 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","21953","Laptop TC_140:Successful redirection ICalender of event cards of all events @regression","Browser:Google Chrome","Wed Dec 03 10:26:04 UTC 2025","passed","Wed Dec 03 10:26:26 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13663","Laptop TC_090:Successful Articles submenu Interviews Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:28:33 UTC 2025","passed","Wed Dec 03 10:28:47 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","12162","Tablet TC_130:Invalid Search functionality in Offline events @regression","Browser:Google Chrome","Wed Dec 03 10:22:36 UTC 2025","passed","Wed Dec 03 10:22:48 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","11902","Desktop TC_091:Successful Articles submenu 80 Level Anivarsary Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:28:47 UTC 2025","passed","Wed Dec 03 10:28:59 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","9372","Desktop TC_148: Footer form email field validation @regression","Browser:Google Chrome","Wed Dec 03 10:27:21 UTC 2025","passed","Wed Dec 03 10:27:30 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","6471","Desktop TC_141:Successful redirection ICalender of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 10:26:10 UTC 2025","passed","Wed Dec 03 10:26:17 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","14070","Mobile TC_108:Successful Articles submenu Promo Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:24:23 UTC 2025","passed","Wed Dec 03 10:24:37 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","7757","Mobile TC_079:Articles Footer form About & Contact us link @regression","Browser:Google Chrome","Wed Dec 03 10:23:28 UTC 2025","passed","Wed Dec 03 10:23:35 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","9949","Laptop TC_123:Check pagination of offline events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 10:28:31 UTC 2025","passed","Wed Dec 03 10:28:41 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8209","Laptop TC_111:Successful Big Image Banner visbility and redirection @regression","Browser:Google Chrome","Wed Dec 03 10:26:05 UTC 2025","passed","Wed Dec 03 10:26:14 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8272","Laptop TC_117:Check pagination of all events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 10:27:21 UTC 2025","passed","Wed Dec 03 10:27:29 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8655","Tablet TC_159: Footer form Podcasts Round Table redirection @regression","Browser:Google Chrome","Wed Dec 03 10:28:53 UTC 2025","passed","Wed Dec 03 10:29:02 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","5667","Desktop TC_145:Featured Events Pagination functionality @regression","Browser:Google Chrome","Wed Dec 03 10:27:05 UTC 2025","passed","Wed Dec 03 10:27:11 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
