"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 16 13:50:43 UTC 2025","Thu Oct 16 13:50:59 UTC 2025","15316","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_009:Login with Twitter redirection link",""
"passed","Thu Oct 16 13:50:30 UTC 2025","Thu Oct 16 13:50:43 UTC 2025","13146","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_008:Login with LinkdIn redirection link",""
"passed","Thu Oct 16 13:49:38 UTC 2025","Thu Oct 16 13:49:53 UTC 2025","15200","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_005:Login with Facebook redirection link",""
"passed","Thu Oct 16 13:53:06 UTC 2025","Thu Oct 16 13:53:26 UTC 2025","20139","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop  @regression TC_017:Successfully clearred searched value",""
"passed","Thu Oct 16 13:49:33 UTC 2025","Thu Oct 16 13:49:42 UTC 2025","8667","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_004:Successful login with session (recruiter)",""
"passed","Thu Oct 16 13:53:46 UTC 2025","Thu Oct 16 13:54:04 UTC 2025","18176","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Mobile  @regression TC_018:Successful search modal close",""
"passed","Thu Oct 16 13:50:31 UTC 2025","Thu Oct 16 13:50:43 UTC 2025","11278","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_008:Login with LinkdIn redirection link",""
"passed","Thu Oct 16 13:50:24 UTC 2025","Thu Oct 16 13:50:35 UTC 2025","11732","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_008:Login with LinkdIn redirection link",""
"passed","Thu Oct 16 13:50:43 UTC 2025","Thu Oct 16 13:50:55 UTC 2025","12286","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_009:Login with Twitter redirection link",""
"passed","Thu Oct 16 13:53:32 UTC 2025","Thu Oct 16 13:53:51 UTC 2025","18595","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop  @regression TC_018:Successful search modal close",""
"passed","Thu Oct 16 13:51:36 UTC 2025","Thu Oct 16 13:51:48 UTC 2025","12134","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Mobile  @regression TC_011:Successful Advertise redirection",""
"passed","Thu Oct 16 13:49:29 UTC 2025","Thu Oct 16 13:49:35 UTC 2025","6519","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_003:Successful login with session (talent)",""
"passed","Thu Oct 16 13:49:35 UTC 2025","Thu Oct 16 13:49:43 UTC 2025","7567","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_004:Successful login with session (recruiter)",""
"passed","Thu Oct 16 13:49:57 UTC 2025","Thu Oct 16 13:50:07 UTC 2025","10177","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_006:Login with Xsolla redirection link",""
"passed","Thu Oct 16 13:49:04 UTC 2025","Thu Oct 16 13:49:31 UTC 2025","26979","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile  @regression TC_002:Successful login(Without session)",""
"passed","Thu Oct 16 13:52:51 UTC 2025","Thu Oct 16 13:53:06 UTC 2025","14905","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Tablet  @regression TC_016:Invaild Search results",""
"passed","Thu Oct 16 13:50:55 UTC 2025","Thu Oct 16 13:51:23 UTC 2025","28126","Browser:Google Chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Desktop  @regression TC_010:Successful Sign up",""
"passed","Thu Oct 16 13:52:30 UTC 2025","Thu Oct 16 13:52:44 UTC 2025","14492","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop  @regression TC_015:Successful search results",""
"passed","Thu Oct 16 13:52:49 UTC 2025","Thu Oct 16 13:54:12 UTC 2025","82964","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop  @regression TC_016:Invaild Search results",""
"passed","Thu Oct 16 13:52:44 UTC 2025","Thu Oct 16 13:52:59 UTC 2025","14940","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Desktop  @regression TC_016:Invaild Search results",""
"passed","Thu Oct 16 13:52:21 UTC 2025","Thu Oct 16 13:53:12 UTC 2025","51358","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Tablet  @regression TC_014:Successful search modal seen",""
"passed","Thu Oct 16 13:52:17 UTC 2025","Thu Oct 16 13:52:34 UTC 2025","17319","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop  @regression TC_014:Successful search modal seen",""
"passed","Thu Oct 16 13:49:19 UTC 2025","Thu Oct 16 13:49:29 UTC 2025","9907","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_003:Successful login with session (talent)",""
"passed","Thu Oct 16 13:50:47 UTC 2025","Thu Oct 16 13:51:00 UTC 2025","12773","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_009:Login with Twitter redirection link",""
"passed","Thu Oct 16 13:50:59 UTC 2025","Thu Oct 16 13:51:30 UTC 2025","30859","Browser:Google Chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Laptop  @regression TC_010:Successful Sign up",""
"passed","Thu Oct 16 13:51:46 UTC 2025","Thu Oct 16 13:52:01 UTC 2025","14947","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Laptop  @regression TC_012:Successful Order research redirection",""
"passed","Thu Oct 16 13:51:23 UTC 2025","Thu Oct 16 13:51:36 UTC 2025","13174","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Laptop  @regression TC_011:Successful Advertise redirection",""
"passed","Thu Oct 16 13:50:18 UTC 2025","Thu Oct 16 13:50:30 UTC 2025","11785","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_007:Login with Google redirection link",""
"passed","Thu Oct 16 13:51:30 UTC 2025","Thu Oct 16 13:51:46 UTC 2025","15935","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Tablet  @regression TC_011:Successful Advertise redirection",""
"passed","Thu Oct 16 13:49:14 UTC 2025","Thu Oct 16 13:49:19 UTC 2025","4756","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_003:Successful login with session (talent)",""
"passed","Thu Oct 16 13:52:37 UTC 2025","Thu Oct 16 13:52:51 UTC 2025","14477","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Mobile  @regression TC_015:Successful search results",""
"passed","Thu Oct 16 13:50:07 UTC 2025","Thu Oct 16 13:50:18 UTC 2025","11569","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_007:Login with Google redirection link",""
"passed","Thu Oct 16 13:53:40 UTC 2025","Thu Oct 16 13:53:59 UTC 2025","18942","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Tablet  @regression TC_018:Successful search modal close",""
"passed","Thu Oct 16 13:52:59 UTC 2025","Thu Oct 16 13:53:20 UTC 2025","20516","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Desktop  @regression TC_017:Successfully clearred searched value",""
"passed","Thu Oct 16 13:51:02 UTC 2025","Thu Oct 16 13:51:16 UTC 2025","14069","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_008:Login with LinkdIn redirection link",""
"passed","Thu Oct 16 13:52:07 UTC 2025","Thu Oct 16 13:52:21 UTC 2025","13888","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Mobile  @regression TC_013:Successful Company Logo Redirection",""
"passed","Thu Oct 16 13:49:42 UTC 2025","Thu Oct 16 13:49:57 UTC 2025","15129","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_005:Login with Facebook redirection link",""
"passed","Thu Oct 16 13:51:00 UTC 2025","Thu Oct 16 13:52:14 UTC 2025","74344","Browser:Google Chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Tablet  @regression TC_010:Successful Sign up",""
"passed","Thu Oct 16 13:50:35 UTC 2025","Thu Oct 16 13:50:47 UTC 2025","11642","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_009:Login with Twitter redirection link",""
"passed","Thu Oct 16 13:49:04 UTC 2025","Thu Oct 16 13:49:33 UTC 2025","29348","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop  @regression TC_002:Successful login(Without session)",""
"passed","Thu Oct 16 13:49:04 UTC 2025","Thu Oct 16 13:49:37 UTC 2025","33482","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet  @regression TC_002:Successful login(Without session)",""
