"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 16 13:16:42 UTC 2025","Thu Oct 16 13:17:25 UTC 2025","42994","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop  @regression TC_014:Successful search modal seen",""
"passed","Thu Oct 16 13:16:46 UTC 2025","Thu Oct 16 13:17:05 UTC 2025","19402","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Desktop  @regression TC_015:Successful search results",""
"passed","Thu Oct 16 13:13:49 UTC 2025","Thu Oct 16 13:14:16 UTC 2025","26570","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_006:Login with Xsolla redirection link",""
"passed","Thu Oct 16 13:16:43 UTC 2025","Thu Oct 16 13:16:58 UTC 2025","14905","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Mobile  @regression TC_014:Successful search modal seen",""
"passed","Thu Oct 16 13:13:31 UTC 2025","Thu Oct 16 13:13:38 UTC 2025","7025","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_004:Successful login with session (recruiter)",""
"passed","Thu Oct 16 13:15:07 UTC 2025","Thu Oct 16 13:15:40 UTC 2025","33204","Browser:Google Chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Laptop  @regression TC_010:Successful Sign up",""
"passed","Thu Oct 16 13:17:59 UTC 2025","Thu Oct 16 13:18:20 UTC 2025","21101","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Tablet  @regression TC_018:Successful search modal close",""
"passed","Thu Oct 16 13:14:32 UTC 2025","Thu Oct 16 13:14:51 UTC 2025","18491","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_008:Login with LinkdIn redirection link",""
"passed","Thu Oct 16 13:16:43 UTC 2025","Thu Oct 16 13:17:01 UTC 2025","18001","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Tablet  @regression TC_014:Successful search modal seen",""
"passed","Thu Oct 16 13:18:05 UTC 2025","Thu Oct 16 13:18:24 UTC 2025","18757","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Mobile  @regression TC_018:Successful search modal close",""
"passed","Thu Oct 16 13:15:53 UTC 2025","Thu Oct 16 13:16:09 UTC 2025","15704","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Laptop  @regression TC_012:Successful Order research redirection",""
"passed","Thu Oct 16 13:12:58 UTC 2025","Thu Oct 16 13:13:09 UTC 2025","10778","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_003:Successful login with session (talent)",""
"passed","Thu Oct 16 13:14:58 UTC 2025","Thu Oct 16 13:15:31 UTC 2025","32748","Browser:Google Chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Desktop  @regression TC_010:Successful Sign up",""
"passed","Thu Oct 16 13:15:31 UTC 2025","Thu Oct 16 13:16:29 UTC 2025","58242","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Desktop  @regression TC_011:Successful Advertise redirection",""
"passed","Thu Oct 16 13:12:58 UTC 2025","Thu Oct 16 13:13:34 UTC 2025","35646","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop  @regression TC_002:Successful login(Without session)",""
"passed","Thu Oct 16 13:15:40 UTC 2025","Thu Oct 16 13:15:52 UTC 2025","12402","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Laptop  @regression TC_011:Successful Advertise redirection",""
"passed","Thu Oct 16 13:13:53 UTC 2025","Thu Oct 16 13:14:18 UTC 2025","24560","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_006:Login with Xsolla redirection link",""
"passed","Thu Oct 16 13:17:45 UTC 2025","Thu Oct 16 13:18:07 UTC 2025","22074","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Desktop  @regression TC_018:Successful search modal close",""
"passed","Thu Oct 16 13:15:43 UTC 2025","Thu Oct 16 13:15:53 UTC 2025","9928","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Mobile  @regression TC_011:Successful Advertise redirection",""
"passed","Thu Oct 16 13:16:51 UTC 2025","Thu Oct 16 13:17:10 UTC 2025","19405","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop  @regression TC_015:Successful search results",""
"passed","Thu Oct 16 13:17:10 UTC 2025","Thu Oct 16 13:17:38 UTC 2025","27091","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Laptop  @regression TC_016:Invaild Search results",""
"passed","Thu Oct 16 13:13:25 UTC 2025","Thu Oct 16 13:13:32 UTC 2025","6953","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_003:Successful login with session (talent)",""
"passed","Thu Oct 16 13:13:09 UTC 2025","Thu Oct 16 13:13:16 UTC 2025","7289","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_003:Successful login with session (talent)",""
"passed","Thu Oct 16 13:13:27 UTC 2025","Thu Oct 16 13:14:22 UTC 2025","55019","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_004:Successful login with session (recruiter)",""
"passed","Thu Oct 16 13:16:01 UTC 2025","Thu Oct 16 13:16:20 UTC 2025","19427","Browser:Google Chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Tablet  @regression TC_012:Successful Order research redirection",""
"passed","Thu Oct 16 13:17:25 UTC 2025","Thu Oct 16 13:17:53 UTC 2025","28108","Browser:Google Chrome","functional/3_Navbar/search.spec.js","Navbar Search","","","Desktop  @regression TC_017:Successfully clearred searched value",""
"passed","Thu Oct 16 13:14:46 UTC 2025","Thu Oct 16 13:15:43 UTC 2025","56752","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_009:Login with Twitter redirection link",""
"passed","Thu Oct 16 13:13:39 UTC 2025","Thu Oct 16 13:13:54 UTC 2025","15618","Browser:Google Chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_005:Login with Facebook redirection link",""
"passed","Thu Oct 16 13:15:07 UTC 2025","Thu Oct 16 13:16:01 UTC 2025","53164","Browser:Google Chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Tablet  @regression TC_010:Successful Sign up",""
