"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Oct 14 12:48:50 UTC 2025","Tue Oct 14 12:48:55 UTC 2025","5101","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_003:Successful login with session (talent)",""
"passed","Tue Oct 14 12:50:17 UTC 2025","Tue Oct 14 12:50:27 UTC 2025","9393","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_009:Login with Twitter redirection link",""
"failed","Tue Oct 14 12:51:31 UTC 2025","Tue Oct 14 12:51:55 UTC 2025","24066","chrome","functional/2_Signup/signup.spec.js","Signup to 80LV","","","Tablet  @regression TC_010:Successful Sign up",""
"passed","Tue Oct 14 12:51:30 UTC 2025","Tue Oct 14 12:52:01 UTC 2025","31495","chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Desktop  @regression TC_011:Successful Advertise redirection",""
"passed","Tue Oct 14 12:49:04 UTC 2025","Tue Oct 14 12:49:10 UTC 2025","5954","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_003:Successful login with session (talent)",""
"passed","Tue Oct 14 12:48:40 UTC 2025","Tue Oct 14 12:49:10 UTC 2025","30318","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop  @regression TC_002:Successful login(Without session)",""
"passed","Tue Oct 14 12:49:10 UTC 2025","Tue Oct 14 12:49:15 UTC 2025","5038","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_004:Successful login with session (recruiter)",""
"passed","Tue Oct 14 12:51:58 UTC 2025","Tue Oct 14 12:52:10 UTC 2025","12609","chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Tablet  @regression TC_011:Successful Advertise redirection",""
"passed","Tue Oct 14 12:50:07 UTC 2025","Tue Oct 14 12:50:17 UTC 2025","10180","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_009:Login with Twitter redirection link",""
"passed","Tue Oct 14 12:50:11 UTC 2025","Tue Oct 14 12:51:02 UTC 2025","51010","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_009:Login with Twitter redirection link",""
"passed","Tue Oct 14 12:48:40 UTC 2025","Tue Oct 14 12:49:11 UTC 2025","31383","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet  @regression TC_002:Successful login(Without session)",""
"passed","Tue Oct 14 12:49:27 UTC 2025","Tue Oct 14 12:49:41 UTC 2025","13819","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Laptop @regression TC_006:Login with Xsolla redirection link",""
"passed","Tue Oct 14 12:48:40 UTC 2025","Tue Oct 14 12:49:09 UTC 2025","28663","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop  @regression TC_002:Successful login(Without session)",""
"passed","Tue Oct 14 12:51:45 UTC 2025","Tue Oct 14 12:51:57 UTC 2025","12095","chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Laptop  @regression TC_011:Successful Advertise redirection",""
"passed","Tue Oct 14 12:49:16 UTC 2025","Tue Oct 14 12:49:26 UTC 2025","10599","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_005:Login with Facebook redirection link",""
"passed","Tue Oct 14 12:50:04 UTC 2025","Tue Oct 14 12:50:13 UTC 2025","9588","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile @regression TC_008:Login with LinkdIn redirection link",""
"passed","Tue Oct 14 12:48:40 UTC 2025","Tue Oct 14 12:49:06 UTC 2025","25480","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Mobile  @regression TC_002:Successful login(Without session)",""
"passed","Tue Oct 14 12:51:57 UTC 2025","Tue Oct 14 12:52:09 UTC 2025","11158","chrome","functional/3_Navbar/navbar.spec.js","Navbar","","","Mobile  @regression TC_011:Successful Advertise redirection",""
"passed","Tue Oct 14 12:49:15 UTC 2025","Tue Oct 14 12:49:27 UTC 2025","11513","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Tablet @regression TC_005:Login with Facebook redirection link",""
"passed","Tue Oct 14 12:49:54 UTC 2025","Tue Oct 14 12:50:07 UTC 2025","13731","chrome","functional/1_Login/login.spec.js","Login to 80LV","","","Desktop @regression TC_008:Login with LinkdIn redirection link",""
