"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15509","Mobile TC_091:Successful Articles submenu 80 Level Anivarsary Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:16:15 UTC 2025","passed","Thu Dec 04 06:16:31 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","12842","Laptop TC_016:Invaild Search results @regression","Browser:Google Chrome","Thu Dec 04 06:12:39 UTC 2025","passed","Thu Dec 04 06:12:52 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","24839","Tablet TC_133:Check expantion and collapse of events card of events in offline events tab @regression","Browser:Google Chrome","Thu Dec 04 06:11:22 UTC 2025","passed","Thu Dec 04 06:11:47 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10838","Mobile TC_093:Successful Articles submenu Marketplace Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:16:51 UTC 2025","passed","Thu Dec 04 06:17:02 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","13404","Mobile TC_055:Articles Filter Applied single filter @regression","Browser:Google Chrome","Thu Dec 04 06:09:59 UTC 2025","passed","Thu Dec 04 06:10:12 UTC 2025","All Articles filters","functional/5_AllArticles/filterAllArticles.spec.js","",""
"","52037","Tablet TC_015:Successful search results @regression","Browser:Google Chrome","Thu Dec 04 06:12:34 UTC 2025","passed","Thu Dec 04 06:13:26 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","10944","Mobile TC_095:Successful Articles submenu Character Art Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:17:28 UTC 2025","passed","Thu Dec 04 06:17:39 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8314","Desktop TC_141:Successful redirection ICalender of event cards of online events @regression","Browser:Google Chrome","Thu Dec 04 06:15:03 UTC 2025","passed","Thu Dec 04 06:15:11 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","14532","Desktop TC_015:Successful search results @regression","Browser:Google Chrome","Thu Dec 04 06:12:25 UTC 2025","passed","Thu Dec 04 06:12:39 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","15726","Tablet TC_014:Successful search modal seen @regression","Browser:Google Chrome","Thu Dec 04 06:12:21 UTC 2025","passed","Thu Dec 04 06:12:37 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","15042","Desktop TC_078:Articles Footer form successful subscription @regression","Browser:Google Chrome","Thu Dec 04 06:10:52 UTC 2025","passed","Thu Dec 04 06:11:07 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","21224","Tablet TC_123:Check pagination of offline events if present with A-Z filter @regression","Browser:Google Chrome","Thu Dec 04 06:16:00 UTC 2025","passed","Thu Dec 04 06:16:21 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","17399","Laptop TC_014:Successful search modal seen @regression","Browser:Google Chrome","Thu Dec 04 06:12:17 UTC 2025","passed","Thu Dec 04 06:12:34 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","9828","Laptop TC_127:Valid Search functionality in Offline events @regression","Browser:Google Chrome","Thu Dec 04 06:09:41 UTC 2025","passed","Thu Dec 04 06:09:51 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","20095","Desktop TC_132:Check expantion and collapse of events card of events in online events tab @regression","Browser:Google Chrome","Thu Dec 04 06:10:52 UTC 2025","passed","Thu Dec 04 06:11:12 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","29186","Desktop TC_083:Articles Footer form Terms of use link @regression","Browser:Google Chrome","Thu Dec 04 06:11:47 UTC 2025","passed","Thu Dec 04 06:12:16 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","9561","Laptop TC_068:Article newletter invalid email subscription Check @regression","Browser:Google Chrome","Thu Dec 04 06:19:44 UTC 2025","passed","Thu Dec 04 06:19:53 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","10552","Desktop TC_012:Successful Colored Header Button redirection @regression","Browser:Google Chrome","Thu Dec 04 06:11:44 UTC 2025","passed","Thu Dec 04 06:11:55 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","19661","Laptop TC_101:Successful Articles submenu Materials Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:09:53 UTC 2025","passed","Thu Dec 04 06:10:12 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8761","Tablet TC_049:Successful new button result @regression","Browser:Google Chrome","Thu Dec 04 06:13:03 UTC 2025","passed","Thu Dec 04 06:13:12 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","20787","Laptop TC_013:Successful Company Logo Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:12:01 UTC 2025","passed","Thu Dec 04 06:12:21 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","11771","Desktop TC_090:Successful Articles submenu Interviews Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:15:43 UTC 2025","passed","Thu Dec 04 06:15:55 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","10921","Mobile TC_038:Successful Navigation to all articles submenu @regression","Browser:Google Chrome","Thu Dec 04 06:13:32 UTC 2025","passed","Thu Dec 04 06:13:43 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","5739","Mobile TC_004:Successful login with session (company) @regression","Browser:Google Chrome","Thu Dec 04 06:10:02 UTC 2025","passed","Thu Dec 04 06:10:08 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","17511","Desktop TC_143:Successful redirection of Google button @regression","Browser:Google Chrome","Thu Dec 04 06:15:40 UTC 2025","passed","Thu Dec 04 06:15:58 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","12702","Laptop TC_036:Successful redirection on events @regression","Browser:Google Chrome","Thu Dec 04 06:14:31 UTC 2025","passed","Thu Dec 04 06:14:44 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","13323","Desktop TC_106:Successful Articles submenu Digest Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:11:13 UTC 2025","passed","Thu Dec 04 06:11:27 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","85656","Mobile TC_082:Articles Footer form Privacy Policy link @regression","Browser:Google Chrome","Thu Dec 04 06:11:46 UTC 2025","passed","Thu Dec 04 06:13:12 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","8746","Desktop TC_087:Articles Footer form Instagram redirection @regression","Browser:Google Chrome","Thu Dec 04 06:12:48 UTC 2025","passed","Thu Dec 04 06:12:57 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","8968","Laptop TC_086:Articles Footer form YouTube redirection @regression","Browser:Google Chrome","Thu Dec 04 06:12:38 UTC 2025","passed","Thu Dec 04 06:12:47 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","10766","Tablet TC_016:Invaild Search results @regression","Browser:Google Chrome","Thu Dec 04 06:12:46 UTC 2025","passed","Thu Dec 04 06:12:57 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","17303","Laptop TC_008:Login with LinkdIn redirection link @regression","Browser:Google Chrome","Thu Dec 04 06:10:55 UTC 2025","passed","Thu Dec 04 06:11:13 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","18512","Tablet TC_018:Successful search modal close @regression","Browser:Google Chrome","Thu Dec 04 06:13:11 UTC 2025","passed","Thu Dec 04 06:13:29 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","44889","Mobile TC_087:Articles Footer form Instagram redirection @regression","Browser:Google Chrome","Thu Dec 04 06:13:08 UTC 2025","passed","Thu Dec 04 06:13:53 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","8075","Mobile TC_084:Articles Footer form Facebook redirection @regression","Browser:Google Chrome","Thu Dec 04 06:12:16 UTC 2025","passed","Thu Dec 04 06:12:24 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","29237","Tablet TC_125:Valid Search functionality in All events @regression","Browser:Google Chrome","Thu Dec 04 06:16:24 UTC 2025","passed","Thu Dec 04 06:16:53 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","16761","Mobile TC_012:Successful Colored Header Button redirection @regression","Browser:Google Chrome","Thu Dec 04 06:11:53 UTC 2025","passed","Thu Dec 04 06:12:10 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","12549","Laptop TC_091:Successful Articles submenu 80 Level Anivarsary Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:16:03 UTC 2025","passed","Thu Dec 04 06:16:16 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","16187","Tablet TC_031:Successful redirection on Talent Platform submenu @regression","Browser:Google Chrome","Thu Dec 04 06:13:43 UTC 2025","passed","Thu Dec 04 06:13:59 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","12379","Mobile TC_033:Successful redirection on Talent Platform submenu (with company login) @regression","Browser:Google Chrome","Thu Dec 04 06:14:23 UTC 2025","passed","Thu Dec 04 06:14:36 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8261","Desktop TC_118:Check pagination of all events if present with Z-A filter @regression","Browser:Google Chrome","Thu Dec 04 06:17:15 UTC 2025","passed","Thu Dec 04 06:17:24 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","60824","Desktop TC_051:Articles Popular button result with five filters applied @regression","Browser:Google Chrome","Thu Dec 04 06:13:41 UTC 2025","passed","Thu Dec 04 06:14:41 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","8835","Mobile TC_155: Footer form Facebook redirection @regression","Browser:Google Chrome","Thu Dec 04 06:18:01 UTC 2025","failed","Thu Dec 04 06:18:10 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13350","Laptop TC_092:Successful Articles submenu Outsourcing cases Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:16:22 UTC 2025","passed","Thu Dec 04 06:16:35 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","4967","Desktop TC_144:Successful redirection of iCalender button @regression","Browser:Google Chrome","Thu Dec 04 06:15:50 UTC 2025","passed","Thu Dec 04 06:15:55 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13245","Tablet TC_089:Successful Articles submenu News Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:15:37 UTC 2025","passed","Thu Dec 04 06:15:50 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","23741","Mobile TC_140:Successful redirection ICalender of event cards of all events @regression","Browser:Google Chrome","Thu Dec 04 06:14:58 UTC 2025","passed","Thu Dec 04 06:15:22 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","12316","Laptop TC_103:Successful Articles submenu Ratings Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:10:23 UTC 2025","passed","Thu Dec 04 06:10:36 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","10059","Tablet TC_121:Check pagination of online events if present with Z-A filter @regression","Browser:Google Chrome","Thu Dec 04 06:15:30 UTC 2025","passed","Thu Dec 04 06:15:40 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","30437","Mobile TC_016:Invaild Search results @regression","Browser:Google Chrome","Thu Dec 04 06:12:48 UTC 2025","passed","Thu Dec 04 06:13:19 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","14603","Laptop TC_067:Article page right side promo banner visibility with redirection @regression","Browser:Google Chrome","Thu Dec 04 06:13:22 UTC 2025","passed","Thu Dec 04 06:13:37 UTC 2025","Articles promo banner","functional/5_AllArticles/promoImagebanner.spec.js","",""
"","46349","Tablet TC_137:Successful redirection Google Calender of event cards of all events @regression","Browser:Google Chrome","Thu Dec 04 06:13:50 UTC 2025","passed","Thu Dec 04 06:14:36 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","50260","Tablet TC_092:Successful Articles submenu Outsourcing cases Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:16:27 UTC 2025","passed","Thu Dec 04 06:17:17 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","13491","Laptop TC_060:Successful Articles card redirection @regression","Browser:Google Chrome","Thu Dec 04 06:18:36 UTC 2025","passed","Thu Dec 04 06:18:49 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","11128","Mobile TC_015:Successful search results @regression","Browser:Google Chrome","Thu Dec 04 06:12:37 UTC 2025","passed","Thu Dec 04 06:12:48 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","5391","Tablet TC_112:Successful redirection on all sponsored tag present @regression","Browser:Google Chrome","Thu Dec 04 06:13:50 UTC 2025","passed","Thu Dec 04 06:13:55 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","4988","Tablet TC_114:Check pagination of online events if present with oldest filter @regression","Browser:Google Chrome","Thu Dec 04 06:14:11 UTC 2025","passed","Thu Dec 04 06:14:16 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","7547","Mobile TC_048:Successful popular button result @regression","Browser:Google Chrome","Thu Dec 04 06:12:56 UTC 2025","passed","Thu Dec 04 06:13:03 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","10198","Desktop TC_123:Check pagination of offline events if present with A-Z filter @regression","Browser:Google Chrome","Thu Dec 04 06:15:50 UTC 2025","passed","Thu Dec 04 06:16:01 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","15263","Mobile TC_069:Article newletter valid Subscription @regression","Browser:Google Chrome","Thu Dec 04 06:19:57 UTC 2025","passed","Thu Dec 04 06:20:13 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","10709","Mobile TC_085:Articles Footer form Twitter redirection @regression","Browser:Google Chrome","Thu Dec 04 06:12:28 UTC 2025","passed","Thu Dec 04 06:12:38 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","12287","Desktop TC_103:Successful Articles submenu Ratings Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:10:22 UTC 2025","passed","Thu Dec 04 06:10:34 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","42546","Desktop TC_058:Articles Filter Applied All Articles filter button @regression","Browser:Google Chrome","Thu Dec 04 06:10:17 UTC 2025","passed","Thu Dec 04 06:10:59 UTC 2025","All Articles filters","functional/5_AllArticles/filterAllArticles.spec.js","",""
"","9213","Laptop TC_124:Check pagination of offline events if present with Z-A filter @regression","Browser:Google Chrome","Thu Dec 04 06:16:10 UTC 2025","passed","Thu Dec 04 06:16:19 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","9182","Laptop TC_138:Successful redirection Google Calender of event cards of online events @regression","Browser:Google Chrome","Thu Dec 04 06:14:11 UTC 2025","passed","Thu Dec 04 06:14:20 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","6661","Desktop TC_069:Article newletter valid Subscription @regression","Browser:Google Chrome","Thu Dec 04 06:19:53 UTC 2025","passed","Thu Dec 04 06:20:00 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","13567","Laptop TC_102:Successful Articles submenu Tech Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:10:10 UTC 2025","passed","Thu Dec 04 06:10:23 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8035","Laptop TC_141:Successful redirection ICalender of event cards of online events @regression","Browser:Google Chrome","Thu Dec 04 06:15:09 UTC 2025","passed","Thu Dec 04 06:15:17 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","9732","Desktop TC_036:Successful redirection on events @regression","Browser:Google Chrome","Thu Dec 04 06:14:27 UTC 2025","passed","Thu Dec 04 06:14:37 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","29125","Laptop TC_120:Check pagination of online events if present with A-Z filter @regression","Browser:Google Chrome","Thu Dec 04 06:15:10 UTC 2025","passed","Thu Dec 04 06:15:39 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","159981","Desktop TC_073:Articles partners Image click redirection @regression","Browser:Google Chrome","Thu Dec 04 06:20:02 UTC 2025","passed","Thu Dec 04 06:22:42 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","47670","Tablet TC_035:Successful redirection on workshops @regression","Browser:Google Chrome","Thu Dec 04 06:14:50 UTC 2025","passed","Thu Dec 04 06:15:38 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","10126","Laptop TC_047:Successful redirection on all sponsored tag present @regression","Browser:Google Chrome","Thu Dec 04 06:09:36 UTC 2025","passed","Thu Dec 04 06:09:46 UTC 2025","All Articles banner","functional/5_AllArticles/bannerAllArticles.spec.js","",""
"","9561","Tablet TC_120:Check pagination of online events if present with A-Z filter @regression","Browser:Google Chrome","Thu Dec 04 06:15:11 UTC 2025","passed","Thu Dec 04 06:15:21 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","18656","Laptop TC_056:Articles Filter Applied multiple filter @regression","Browser:Google Chrome","Thu Dec 04 06:10:03 UTC 2025","passed","Thu Dec 04 06:10:22 UTC 2025","All Articles filters","functional/5_AllArticles/filterAllArticles.spec.js","",""
"","4988","Mobile TC_112:Successful redirection on all sponsored tag present @regression","Browser:Google Chrome","Thu Dec 04 06:13:50 UTC 2025","passed","Thu Dec 04 06:13:55 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","21827","Tablet TC_057:Article pagination with two filters popular tab and pagination check @regression","Browser:Google Chrome","Thu Dec 04 06:18:21 UTC 2025","passed","Thu Dec 04 06:18:42 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","29682","Tablet TC_119:Check pagination of online events if present with newest filter @regression","Browser:Google Chrome","Thu Dec 04 06:15:00 UTC 2025","passed","Thu Dec 04 06:15:30 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","26926","Mobile TC_111:Successful Big Image Banner visbility and redirection @regression","Browser:Google Chrome","Thu Dec 04 06:13:44 UTC 2025","passed","Thu Dec 04 06:14:11 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","15726","Mobile TC_092:Successful Articles submenu Outsourcing cases Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:16:31 UTC 2025","passed","Thu Dec 04 06:16:46 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","9415","Mobile TC_123:Check pagination of offline events if present with A-Z filter @regression","Browser:Google Chrome","Thu Dec 04 06:16:01 UTC 2025","passed","Thu Dec 04 06:16:10 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","46190","Laptop TC_121:Check pagination of online events if present with Z-A filter @regression","Browser:Google Chrome","Thu Dec 04 06:15:27 UTC 2025","passed","Thu Dec 04 06:16:13 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","12086","Desktop TC_016:Invaild Search results @regression","Browser:Google Chrome","Thu Dec 04 06:12:37 UTC 2025","passed","Thu Dec 04 06:12:50 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","10532","Desktop TC_125:Valid Search functionality in All events @regression","Browser:Google Chrome","Thu Dec 04 06:16:21 UTC 2025","passed","Thu Dec 04 06:16:32 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","9162","Laptop TC_151: Footer form Republishing policy link @regression","Browser:Google Chrome","Thu Dec 04 06:16:56 UTC 2025","passed","Thu Dec 04 06:17:05 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","17625","Laptop TC_064:Article pagination with single filter popular tab and pagination check  @regression","Browser:Google Chrome","Thu Dec 04 06:19:08 UTC 2025","passed","Thu Dec 04 06:19:26 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","103212","Laptop TC_059:Articles Popular button result with Empty result @regression","Browser:Google Chrome","Thu Dec 04 06:15:43 UTC 2025","passed","Thu Dec 04 06:17:26 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","10235","Mobile TC_017:Successfully clearred searched value @regression","Browser:Google Chrome","Thu Dec 04 06:13:01 UTC 2025","passed","Thu Dec 04 06:13:11 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","12995","Mobile TC_062:Successful Pagination Left Arrow visibility and functionality Check @regression","Browser:Google Chrome","Thu Dec 04 06:18:56 UTC 2025","passed","Thu Dec 04 06:19:09 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","7690","Laptop TC_081:Articles Footer form Disclaimer link @regression","Browser:Google Chrome","Thu Dec 04 06:11:25 UTC 2025","passed","Thu Dec 04 06:11:33 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","11974","Mobile TC_089:Successful Articles submenu News Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:15:38 UTC 2025","passed","Thu Dec 04 06:15:50 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","11373","Desktop TC_127:Valid Search functionality in Offline events @regression","Browser:Google Chrome","Thu Dec 04 06:09:30 UTC 2025","passed","Thu Dec 04 06:09:41 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","11479","Laptop TC_087:Articles Footer form Instagram redirection @regression","Browser:Google Chrome","Thu Dec 04 06:12:57 UTC 2025","passed","Thu Dec 04 06:13:08 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","9111","Tablet TC_079:Articles Footer form About & Contact us link @regression","Browser:Google Chrome","Thu Dec 04 06:11:07 UTC 2025","passed","Thu Dec 04 06:11:16 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","4599","Mobile TC_114:Check pagination of online events if present with oldest filter @regression","Browser:Google Chrome","Thu Dec 04 06:14:12 UTC 2025","passed","Thu Dec 04 06:14:16 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","17231","Desktop TC_109:Successful Articles submenu Scuplting Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:12:17 UTC 2025","passed","Thu Dec 04 06:12:34 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","48500","Laptop TC_134:Successful redirection of all official website of event cards of all events @regression","Browser:Google Chrome","Thu Dec 04 06:11:37 UTC 2025","passed","Thu Dec 04 06:12:25 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8028","Tablet TC_150: Footer form About & Contact us link @regression","Browser:Google Chrome","Thu Dec 04 06:16:43 UTC 2025","passed","Thu Dec 04 06:16:51 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","12697","Desktop TC_060:Successful Articles card redirection @regression","Browser:Google Chrome","Thu Dec 04 06:18:32 UTC 2025","passed","Thu Dec 04 06:18:45 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","22714","Tablet TC_140:Successful redirection ICalender of event cards of all events @regression","Browser:Google Chrome","Thu Dec 04 06:14:46 UTC 2025","passed","Thu Dec 04 06:15:09 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13441","Tablet TC_106:Successful Articles submenu Digest Redirection @regression","Browser:Google Chrome","Thu Dec 04 06:11:26 UTC 2025","passed","Thu Dec 04 06:11:40 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","44170","Tablet TC_111:Successful Big Image Banner visbility and redirection @regression","Browser:Google Chrome","Thu Dec 04 06:13:42 UTC 2025","passed","Thu Dec 04 06:14:27 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","7959","Tablet TC_069:Article newletter valid Subscription @regression","Browser:Google Chrome","Thu Dec 04 06:19:55 UTC 2025","passed","Thu Dec 04 06:20:03 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","27107","Tablet TC_002:Successful login(Without session @regression)","Browser:Google Chrome","Thu Dec 04 06:09:34 UTC 2025","passed","Thu Dec 04 06:10:01 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","8150","Desktop TC_117:Check pagination of all events if present with A-Z filter @regression","Browser:Google Chrome","Thu Dec 04 06:14:36 UTC 2025","passed","Thu Dec 04 06:14:44 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","9047","Desktop TC_116:Check pagination of all events if present with newest filter @regression","Browser:Google Chrome","Thu Dec 04 06:14:23 UTC 2025","passed","Thu Dec 04 06:14:32 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","16712","Tablet TC_046:Successful Big Image Banner visbility and redirection @regression","Browser:Google Chrome","Thu Dec 04 06:21:30 UTC 2025","passed","Thu Dec 04 06:21:47 UTC 2025","All Articles banner","functional/5_AllArticles/bannerAllArticles.spec.js","",""
"","10409","Desktop TC_121:Check pagination of online events if present with Z-A filter @regression","Browser:Google Chrome","Thu Dec 04 06:15:21 UTC 2025","passed","Thu Dec 04 06:15:31 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
