"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8291","Tablet TC_077:Articles Footer form email field validation @regression","Browser:Google Chrome","Wed Dec 03 09:59:54 UTC 2025","passed","Wed Dec 03 10:00:02 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","9697","Mobile TC_012:Successful Colored Header Button redirection @regression","Browser:Google Chrome","Wed Dec 03 10:01:46 UTC 2025","passed","Wed Dec 03 10:01:56 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","6827","Mobile TC_116:Check pagination of all events if present with newest filter @regression","Browser:Google Chrome","Wed Dec 03 10:06:40 UTC 2025","passed","Wed Dec 03 10:06:47 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","6966","Mobile TC_158: Footer form Instagram redirection @regression","Browser:Google Chrome","Wed Dec 03 10:07:32 UTC 2025","passed","Wed Dec 03 10:07:39 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","169509","Mobile TC_073:Articles partners Image click redirection @regression","Browser:Google Chrome","Wed Dec 03 10:09:56 UTC 2025","passed","Wed Dec 03 10:12:46 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","27555","Tablet TC_002:Successful login(Without session @regression)","Browser:Google Chrome","Wed Dec 03 09:58:52 UTC 2025","passed","Wed Dec 03 09:59:20 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","24170","Desktop TC_051:Articles Popular button result with five filters applied @regression","Browser:Google Chrome","Wed Dec 03 10:03:05 UTC 2025","passed","Wed Dec 03 10:03:30 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","12298","Laptop TC_129:Invalid Search functionality in Online events @regression","Browser:Google Chrome","Wed Dec 03 09:59:09 UTC 2025","passed","Wed Dec 03 09:59:21 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8067","Laptop TC_135:Successful redirection of all official website of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 10:01:01 UTC 2025","passed","Wed Dec 03 10:01:09 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","88844","Tablet TC_100:Successful Articles submenu Gamedev Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:59:30 UTC 2025","passed","Wed Dec 03 10:00:59 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","10005","Laptop TC_137:Successful redirection Google Calender of event cards of all events @regression","Browser:Google Chrome","Wed Dec 03 10:02:27 UTC 2025","passed","Wed Dec 03 10:02:37 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10323","Mobile TC_016:Invaild Search results @regression","Browser:Google Chrome","Wed Dec 03 10:02:49 UTC 2025","passed","Wed Dec 03 10:02:59 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","6323","Tablet TC_146:Featured Events all events  redirections @regression","Browser:Google Chrome","Wed Dec 03 10:05:23 UTC 2025","passed","Wed Dec 03 10:05:29 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","19130","Laptop TC_099:Successful Articles submenu Animations Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:59:00 UTC 2025","passed","Wed Dec 03 09:59:19 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","5033","Mobile TC_114:Check pagination of online events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 10:03:43 UTC 2025","passed","Wed Dec 03 10:03:48 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8415","Laptop TC_004:Successful login with session (company) @regression","Browser:Google Chrome","Wed Dec 03 09:59:20 UTC 2025","passed","Wed Dec 03 09:59:28 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","10206","Tablet TC_049:Successful new button result @regression","Browser:Google Chrome","Wed Dec 03 10:02:37 UTC 2025","passed","Wed Dec 03 10:02:47 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","16079","Desktop TC_056:Articles Filter Applied multiple filter @regression","Browser:Google Chrome","Wed Dec 03 09:59:12 UTC 2025","passed","Wed Dec 03 09:59:28 UTC 2025","All Articles filters","functional/5_AllArticles/filterAllArticles.spec.js","",""
"","9049","Desktop TC_156: Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 10:07:00 UTC 2025","passed","Wed Dec 03 10:07:09 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","21635","Mobile TC_002:Successful login(Without session @regression)","Browser:Google Chrome","Wed Dec 03 09:58:52 UTC 2025","passed","Wed Dec 03 09:59:14 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","17525","Laptop TC_090:Successful Articles submenu Interviews Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:05:50 UTC 2025","passed","Wed Dec 03 10:06:08 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","17052","Mobile TC_097:Successful Articles submenu VFX Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:07:36 UTC 2025","passed","Wed Dec 03 10:07:53 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","7861","Desktop TC_113:Check pagination of all events if present with oldest filter @regression","Browser:Google Chrome","Wed Dec 03 10:03:27 UTC 2025","passed","Wed Dec 03 10:03:35 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","111661","Laptop TC_136:Successful redirection of all official website of event cards of offline events @regression","Browser:Google Chrome","Wed Dec 03 10:02:01 UTC 2025","passed","Wed Dec 03 10:03:52 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","33663","Tablet TC_097:Successful Articles submenu VFX Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:07:30 UTC 2025","passed","Wed Dec 03 10:08:03 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","18705","Laptop TC_032:Successful redirection on Job board submenu @regression","Browser:Google Chrome","Wed Dec 03 10:04:01 UTC 2025","passed","Wed Dec 03 10:04:20 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","14266","Desktop TC_006:Login with Xsolla redirection link @regression","Browser:Google Chrome","Wed Dec 03 09:59:41 UTC 2025","passed","Wed Dec 03 09:59:56 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","49094","Laptop TC_047:Successful redirection on all sponsored tag present @regression","Browser:Google Chrome","Wed Dec 03 09:58:44 UTC 2025","passed","Wed Dec 03 09:59:33 UTC 2025","All Articles banner","functional/5_AllArticles/bannerAllArticles.spec.js","",""
"","14469","Mobile TC_128:Invalid Search functionality in All events @regression","Browser:Google Chrome","Wed Dec 03 09:59:07 UTC 2025","passed","Wed Dec 03 09:59:22 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","9584","Mobile TC_087:Articles Footer form Instagram redirection @regression","Browser:Google Chrome","Wed Dec 03 10:01:59 UTC 2025","passed","Wed Dec 03 10:02:09 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","6938","Tablet TC_159: Footer form Podcasts Round Table redirection @regression","Browser:Google Chrome","Wed Dec 03 10:07:40 UTC 2025","passed","Wed Dec 03 10:07:47 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10207","Desktop TC_060:Successful Articles card redirection @regression","Browser:Google Chrome","Wed Dec 03 10:07:56 UTC 2025","passed","Wed Dec 03 10:08:06 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","13835","Mobile TC_126:Valid Search functionality in Online events @regression","Browser:Google Chrome","Wed Dec 03 09:58:44 UTC 2025","passed","Wed Dec 03 09:58:58 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","9987","Desktop TC_121:Check pagination of online events if present with Z-A filter @regression","Browser:Google Chrome","Wed Dec 03 10:05:11 UTC 2025","passed","Wed Dec 03 10:05:21 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","82018","Laptop TC_049:Successful new button result @regression","Browser:Google Chrome","Wed Dec 03 10:02:35 UTC 2025","passed","Wed Dec 03 10:03:57 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","6993","Tablet TC_080:Articles Footer form Republishing policy link @regression","Browser:Google Chrome","Wed Dec 03 10:00:29 UTC 2025","passed","Wed Dec 03 10:00:36 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","12851","Tablet TC_104:Successful Articles submenu SPosored by unreal engine Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:00:29 UTC 2025","passed","Wed Dec 03 10:00:42 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","18837","Desktop TC_031:Successful redirection on Talent Platform submenu @regression","Browser:Google Chrome","Wed Dec 03 10:03:42 UTC 2025","passed","Wed Dec 03 10:04:01 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","12922","Desktop TC_094:Successful Articles submenu Environment Art Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:06:49 UTC 2025","passed","Wed Dec 03 10:07:02 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","54406","Tablet TC_098:Successful Articles submenu Props Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:58:59 UTC 2025","passed","Wed Dec 03 09:59:53 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","6693","Mobile TC_080:Articles Footer form Republishing policy link @regression","Browser:Google Chrome","Wed Dec 03 10:00:32 UTC 2025","passed","Wed Dec 03 10:00:39 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","7588","Laptop TC_063:Successful Pagination Right Arrow visibility and functionality Check @regression","Browser:Google Chrome","Wed Dec 03 10:08:23 UTC 2025","passed","Wed Dec 03 10:08:30 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","6782","Desktop TC_080:Articles Footer form Republishing policy link @regression","Browser:Google Chrome","Wed Dec 03 10:00:25 UTC 2025","passed","Wed Dec 03 10:00:32 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","7113","Tablet TC_118:Check pagination of all events if present with Z-A filter @regression","Browser:Google Chrome","Wed Dec 03 10:04:34 UTC 2025","passed","Wed Dec 03 10:04:41 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","46087","Mobile TC_004:Successful login with session (company) @regression","Browser:Google Chrome","Wed Dec 03 09:59:22 UTC 2025","passed","Wed Dec 03 10:00:09 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","44963","Desktop TC_136:Successful redirection of all official website of event cards of offline events @regression","Browser:Google Chrome","Wed Dec 03 10:01:31 UTC 2025","passed","Wed Dec 03 10:02:16 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10974","Mobile TC_035:Successful redirection on workshops @regression","Browser:Google Chrome","Wed Dec 03 10:04:49 UTC 2025","passed","Wed Dec 03 10:05:00 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","4835","Laptop TC_146:Featured Events all events  redirections @regression","Browser:Google Chrome","Wed Dec 03 10:05:18 UTC 2025","passed","Wed Dec 03 10:05:23 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13862","Desktop TC_101:Successful Articles submenu Materials Redirection @regression","Browser:Google Chrome","Wed Dec 03 09:59:33 UTC 2025","passed","Wed Dec 03 09:59:46 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","16084","Tablet TC_107:Successful Articles submenu Feature Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:01:17 UTC 2025","passed","Wed Dec 03 10:01:33 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","33281","Tablet TC_142:Successful redirection ICalender of event cards of offline events @regression","Browser:Google Chrome","Wed Dec 03 10:04:19 UTC 2025","passed","Wed Dec 03 10:04:52 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","14466","Desktop TC_008:Login with LinkdIn redirection link @regression","Browser:Google Chrome","Wed Dec 03 10:00:09 UTC 2025","passed","Wed Dec 03 10:00:23 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","8008","Desktop TC_081:Articles Footer form Disclaimer link @regression","Browser:Google Chrome","Wed Dec 03 10:00:35 UTC 2025","passed","Wed Dec 03 10:00:43 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","15197","Laptop TC_103:Successful Articles submenu Ratings Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:00:09 UTC 2025","passed","Wed Dec 03 10:00:24 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","34979","Laptop TC_131:Check expantion and collapse of events card in all events tab @regression","Browser:Google Chrome","Wed Dec 03 09:59:36 UTC 2025","passed","Wed Dec 03 10:00:11 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13348","Mobile TC_091:Successful Articles submenu 80 Level Anivarsary Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:06:14 UTC 2025","passed","Wed Dec 03 10:06:27 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","16672","Desktop TC_018:Successful search modal close @regression","Browser:Google Chrome","Wed Dec 03 10:03:10 UTC 2025","passed","Wed Dec 03 10:03:27 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","39330","Tablet TC_127:Valid Search functionality in Offline events @regression","Browser:Google Chrome","Wed Dec 03 09:58:57 UTC 2025","passed","Wed Dec 03 09:59:36 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","14836","Laptop TC_126:Valid Search functionality in Online events @regression","Browser:Google Chrome","Wed Dec 03 09:58:44 UTC 2025","passed","Wed Dec 03 09:58:59 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","11973","Mobile TC_145:Featured Events Pagination functionality @regression","Browser:Google Chrome","Wed Dec 03 10:05:16 UTC 2025","passed","Wed Dec 03 10:05:28 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","20222","Tablet TC_057:Article pagination with two filters popular tab and pagination check @regression","Browser:Google Chrome","Wed Dec 03 10:07:49 UTC 2025","passed","Wed Dec 03 10:08:09 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","95735","Tablet TC_032:Successful redirection on Job board submenu @regression","Browser:Google Chrome","Wed Dec 03 10:04:09 UTC 2025","passed","Wed Dec 03 10:05:45 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8152","Desktop TC_077:Articles Footer form email field validation @regression","Browser:Google Chrome","Wed Dec 03 09:59:43 UTC 2025","passed","Wed Dec 03 09:59:51 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","37987","Desktop TC_017:Successfully clearred searched value @regression","Browser:Google Chrome","Wed Dec 03 10:02:51 UTC 2025","passed","Wed Dec 03 10:03:29 UTC 2025","Navbar Search","functional/3_Navbar/search.spec.js","",""
"","21977","Desktop TC_010:Successful Sign up @regression","Browser:Google Chrome","Wed Dec 03 10:00:48 UTC 2025","passed","Wed Dec 03 10:01:10 UTC 2025","Signup to 80LV","functional/2_Signup/signup.spec.js","",""
"","15754","Tablet TC_091:Successful Articles submenu 80 Level Anivarsary Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:06:11 UTC 2025","passed","Wed Dec 03 10:06:27 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","8367","Laptop TC_116:Check pagination of all events if present with newest filter @regression","Browser:Google Chrome","Wed Dec 03 10:04:00 UTC 2025","passed","Wed Dec 03 10:04:08 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","15542","Laptop TC_092:Successful Articles submenu Outsourcing cases Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:06:25 UTC 2025","passed","Wed Dec 03 10:06:41 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","14135","Mobile TC_102:Successful Articles submenu Tech Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:00:01 UTC 2025","passed","Wed Dec 03 10:00:15 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","10152","Tablet TC_137:Successful redirection Google Calender of event cards of all events @regression","Browser:Google Chrome","Wed Dec 03 10:02:28 UTC 2025","passed","Wed Dec 03 10:02:39 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","5273","Desktop TC_075:Articles partners Become a partner redirection @regression","Browser:Google Chrome","Wed Dec 03 10:10:19 UTC 2025","passed","Wed Dec 03 10:10:24 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","7444","Tablet TC_047:Successful redirection on all sponsored tag present @regression","Browser:Google Chrome","Wed Dec 03 09:58:44 UTC 2025","passed","Wed Dec 03 09:58:51 UTC 2025","All Articles banner","functional/5_AllArticles/bannerAllArticles.spec.js","",""
"","113372","Desktop TC_073:Articles partners Image click redirection @regression","Browser:Google Chrome","Wed Dec 03 10:09:30 UTC 2025","passed","Wed Dec 03 10:11:23 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","9128","Laptop TC_078:Articles Footer form successful subscription @regression","Browser:Google Chrome","Wed Dec 03 10:02:36 UTC 2025","passed","Wed Dec 03 10:02:45 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","12311","Mobile TC_095:Successful Articles submenu Character Art Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:07:17 UTC 2025","passed","Wed Dec 03 10:07:30 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","89181","Tablet TC_136:Successful redirection of all official website of event cards of offline events @regression","Browser:Google Chrome","Wed Dec 03 10:02:01 UTC 2025","passed","Wed Dec 03 10:03:30 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","17678","Tablet TC_006:Login with Xsolla redirection link @regression","Browser:Google Chrome","Wed Dec 03 09:59:45 UTC 2025","passed","Wed Dec 03 10:00:03 UTC 2025","Login to 80LV","functional/1_Login/login.spec.js","",""
"","6619","Desktop TC_135:Successful redirection of all official website of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 10:00:54 UTC 2025","passed","Wed Dec 03 10:01:01 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","10870","Laptop TC_084:Articles Footer form Facebook redirection @regression","Browser:Google Chrome","Wed Dec 03 10:01:11 UTC 2025","passed","Wed Dec 03 10:01:22 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","20314","Tablet TC_013:Successful Company Logo Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:02:07 UTC 2025","passed","Wed Dec 03 10:02:27 UTC 2025","Navbar","functional/3_Navbar/navbar.spec.js","",""
"","9233","Desktop TC_123:Check pagination of offline events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 10:05:45 UTC 2025","passed","Wed Dec 03 10:05:54 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","51748","Mobile TC_135:Successful redirection of all official website of event cards of online events @regression","Browser:Google Chrome","Wed Dec 03 10:01:09 UTC 2025","passed","Wed Dec 03 10:02:01 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","31647","Laptop TC_085:Articles Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 10:01:23 UTC 2025","passed","Wed Dec 03 10:01:55 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","4565","Mobile TC_149: Footer form successful subscription @regression","Browser:Google Chrome","Wed Dec 03 10:05:47 UTC 2025","passed","Wed Dec 03 10:05:51 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","19619","Desktop TC_098:Successful Articles submenu Props Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:07:39 UTC 2025","passed","Wed Dec 03 10:07:59 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","7819","Laptop TC_111:Successful Big Image Banner visbility and redirection @regression","Browser:Google Chrome","Wed Dec 03 10:02:54 UTC 2025","passed","Wed Dec 03 10:03:02 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","33652","Tablet TC_131:Check expantion and collapse of events card in all events tab @regression","Browser:Google Chrome","Wed Dec 03 09:59:37 UTC 2025","passed","Wed Dec 03 10:00:10 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13554","Mobile TC_065:Article pagination without filter new button result @regression","Browser:Google Chrome","Wed Dec 03 10:08:51 UTC 2025","passed","Wed Dec 03 10:09:04 UTC 2025","Articles","functional/5_AllArticles/articles.spec.js","",""
"","15151","Laptop TC_077:Articles Footer form email field validation @regression","Browser:Google Chrome","Wed Dec 03 09:59:51 UTC 2025","passed","Wed Dec 03 10:00:06 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","4602","Tablet TC_149: Footer form successful subscription @regression","Browser:Google Chrome","Wed Dec 03 10:05:42 UTC 2025","passed","Wed Dec 03 10:05:47 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","7976","Tablet TC_156: Footer form Twitter redirection @regression","Browser:Google Chrome","Wed Dec 03 10:07:06 UTC 2025","passed","Wed Dec 03 10:07:14 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","55063","Tablet TC_028:Successful selected state on Company submenu @regression","Browser:Google Chrome","Wed Dec 03 10:05:00 UTC 2025","passed","Wed Dec 03 10:05:55 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","44988","Tablet TC_154: Footer form Terms of use link @regression","Browser:Google Chrome","Wed Dec 03 10:06:40 UTC 2025","passed","Wed Dec 03 10:07:25 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","13323","Tablet TC_095:Successful Articles submenu Character Art Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:07:12 UTC 2025","passed","Wed Dec 03 10:07:26 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","7449","Mobile TC_152: Footer form Disclaimer link @regression","Browser:Google Chrome","Wed Dec 03 10:06:24 UTC 2025","passed","Wed Dec 03 10:06:32 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","17072","Laptop TC_106:Successful Articles submenu Digest Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:01:00 UTC 2025","passed","Wed Dec 03 10:01:17 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","30440","Desktop TC_120:Check pagination of online events if present with A-Z filter @regression","Browser:Google Chrome","Wed Dec 03 10:04:55 UTC 2025","passed","Wed Dec 03 10:05:25 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","16451","Desktop TC_154: Footer form Terms of use link @regression","Browser:Google Chrome","Wed Dec 03 10:06:35 UTC 2025","passed","Wed Dec 03 10:06:52 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","35248","Desktop TC_133:Check expantion and collapse of events card of events in offline events tab @regression","Browser:Google Chrome","Wed Dec 03 10:00:04 UTC 2025","passed","Wed Dec 03 10:00:39 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","7683","Desktop TC_148: Footer form email field validation @regression","Browser:Google Chrome","Wed Dec 03 10:05:28 UTC 2025","passed","Wed Dec 03 10:05:36 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8638","Desktop TC_150: Footer form About & Contact us link @regression","Browser:Google Chrome","Wed Dec 03 10:05:51 UTC 2025","passed","Wed Dec 03 10:06:00 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","6484","Tablet TC_153: Footer form Privacy Policy link @regression","Browser:Google Chrome","Wed Dec 03 10:06:32 UTC 2025","passed","Wed Dec 03 10:06:38 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","8585","Desktop TC_086:Articles Footer form YouTube redirection @regression","Browser:Google Chrome","Wed Dec 03 10:01:31 UTC 2025","passed","Wed Dec 03 10:01:40 UTC 2025","Articles footer subscribe form","functional/5_AllArticles/footerSubscribeForm.spec.js","",""
"","12465","Tablet TC_036:Successful redirection on events @regression","Browser:Google Chrome","Wed Dec 03 10:04:35 UTC 2025","passed","Wed Dec 03 10:04:48 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","11720","Mobile TC_104:Successful Articles submenu SPosored by unreal engine Redirection @regression","Browser:Google Chrome","Wed Dec 03 10:00:30 UTC 2025","passed","Wed Dec 03 10:00:42 UTC 2025","Menubar","functional/4_Menubar/menubar.spec.js","",""
"","5417","Laptop TC_144:Successful redirection of iCalender button @regression","Browser:Google Chrome","Wed Dec 03 10:04:56 UTC 2025","passed","Wed Dec 03 10:05:02 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","46038","Mobile TC_136:Successful redirection of all official website of event cards of offline events @regression","Browser:Google Chrome","Wed Dec 03 10:02:05 UTC 2025","passed","Wed Dec 03 10:02:51 UTC 2025","Events Page","functional/6_Events/events.spec.js","",""
"","24032","Tablet TC_010:Successful Sign up @regression","Browser:Google Chrome","Wed Dec 03 10:00:56 UTC 2025","passed","Wed Dec 03 10:01:20 UTC 2025","Signup to 80LV","functional/2_Signup/signup.spec.js","",""
